pair,comparison_id,average_distance,left,right,left_right,right_left,round,target,A_LH_referent,A_RH_referent,B_LH_referent,B_RH_referent,gesture_similarity_coding,A_begin_hmsm,A_begin_msec,A_end_hmsm,A_end_msec,A_duration_msec,A_round,A_trial,A_target,A_hands,B_begin_hmsm,B_begin_msec,B_end_hmsm,B_end_msec,B_duration_msec,B_round,B_trial,B_target,B_hands,pairnr,include,speaker_1,speaker_2,handedness,position,shape,movement,orientation,n_hand_A,n_hand_B,handedness_one_or_both,n_features_original,n_features,n_features_shape_movement,duration_diff,duration_diff_abs,A_begin_msec_adj,A_end_msec_adj,A_duration_msec_adj,B_begin_msec_adj,B_end_msec_adj,B_duration_msec_adj,min_duration_adj,hands_dtw
pair14,296,0.9344536422594464,0.6767528842056247,0.9344536422594464,0.520808708477653,1.1686892399151392,R1-R2,9,,09C,,09C,H0P0S1M0R1,00:09:36.819,576819,00:09:37.339,577339,520,R2,2.2,9,ppA_right,00:00:23.163,23163,00:00:28.202,28202,5039,R1,1.1,9,ppB_right,14,1,B,A,0,0,1,0,1,1,1,1,2,3,1,-4519,4519,576819.0,577339.0,520.0,23163.0,28202.0,5039.0,520.0,right
pair14,297,0.9551549940961057,0.7255926140033802,0.9551549940961057,0.5093693698219941,1.2237096165552777,R1-R2,9,,09C,,09C,H0P0S1M0R1,00:09:36.819,576819,00:09:37.339,577339,520,R2,2.2,9,ppA_right,00:00:40.200,40200,00:00:41.739,41739,1539,R1,1.1,9,ppB_right,14,1,B,A,0,0,1,0,1,1,1,1,2,3,1,-1019,1019,576819.0,577339.0,520.0,40200.0,41739.0,1539.0,520.0,right
pair14,298,0.6632009295924616,0.8152264593410997,0.6632009295924616,1.1142963171913982,0.7815498974583365,R2,9,,09C,,09C,H0P0S1M0R1,00:09:36.819,576819,00:09:37.339,577339,520,R2,2.2,9,ppA_right,00:09:50.189,590189,00:09:50.869,590869,680,R2,2.2,9,ppB_right,14,1,A,B,0,0,1,0,1,1,1,1,2,3,1,-160,160,576819.0,577339.0,520.0,590189.0,590869.0,680.0,520.0,right
pair14,299,0.3974633377445893,1.4368425225222325,1.0571020262531956,0.3974633377445893,1.344952053014636,R1-R2,9,09D,,,09D,H0P0S1M0R0,00:09:50.294,590294,00:09:50.736,590736,442,R2,2.2,9,ppA_left,00:00:17.127,17127,00:00:17.247,17247,120,R1,1.1,9,ppB_right,14,1,B,A,0,0,1,0,0,1,1,1,1,2,1,322,322,590294.0,590736.0,442.0,17022.0,17352.0,330.0,330.0,left_right
pair14,300,0.6560065734518674,0.3526332907344542,0.6560065734518674,1.4129105312734902,1.5176346215044298,R1-R2,9,,09A,,09A,H1P1S0M0R1,00:09:54.559,594559,00:09:54.919,594919,360,R2,2.2,9,ppA_right,00:00:37.453,37453,00:00:37.815,37815,362,R1,1.1,9,ppB_right,14,1,B,A,1,1,0,0,1,1,1,1,3,3,0,-2,2,594559.0,594919.0,360.0,37453.0,37815.0,362.0,360.0,right
pair14,301,0.5299169251506899,0.3597885351635693,0.5299169251506899,1.40456725861251,1.3506455122982044,R1-R2,9,,09A,,09A,H1P1S0M0R1,00:09:54.559,594559,00:09:54.919,594919,360,R2,2.2,9,ppA_right,00:00:38.951,38951,00:00:39.118,39118,167,R1,1.1,9,ppB_right,14,1,B,A,1,1,0,0,1,1,1,1,3,3,0,193,193,594559.0,594919.0,360.0,38869.5,39199.5,330.0,330.0,right
pair14,302,0.4602496844833418,0.3640028178799123,0.4602496844833418,1.4094504412919082,1.414774670818775,R1-R2,9,,09A,,09A,H1P1S0M1R1,00:09:54.559,594559,00:09:54.919,594919,360,R2,2.2,9,ppA_right,00:00:39.150,39150,00:00:39.324,39324,174,R1,1.1,9,ppB_right,14,1,B,A,1,1,0,1,1,1,1,1,4,4,1,186,186,594559.0,594919.0,360.0,39072.0,39402.0,330.0,330.0,right
pair14,303,0.621096064894003,0.9555648752117949,0.621096064894003,1.3824612953779072,0.763027421187415,R2,9,09A,,,09A,H1P1S0M1R1,00:09:33.476,573476,00:09:34.493,574493,1017,R2,2.2,9,ppA_left,00:09:56.930,596930,00:09:57.130,597130,200,R2,2.2,9,ppB_right,14,1,A,B,1,1,0,1,1,1,1,1,4,4,1,817,817,573476.0,574493.0,1017.0,596865.0,597195.0,330.0,330.0,left_right
pair14,304,0.7009981890356216,1.0106568169820669,0.7009981890356216,1.5017768818829997,0.8284155889753237,R1-R2,9,,09A,,09A,H1P1S0M1R1,00:00:38.002,38002,00:00:39.190,39190,1188,R1,1.1,9,ppA_right,00:09:56.930,596930,00:09:57.130,597130,200,R2,2.2,9,ppB_right,14,1,A,B,1,1,0,1,1,1,1,1,4,4,1,988,988,38002.0,39190.0,1188.0,596865.0,597195.0,330.0,330.0,right
pair14,305,0.5810034284384152,1.0306004661312684,0.5810034284384152,1.4617424396599814,0.9203128239755642,R2,9,,09A,,09A,H1P1S0M0R0,00:09:54.559,594559,00:09:54.919,594919,360,R2,2.2,9,ppA_right,00:09:56.930,596930,00:09:57.130,597130,200,R2,2.2,9,ppB_right,14,1,A,B,1,1,0,0,0,1,1,1,2,2,0,160,160,594559.0,594919.0,360.0,596865.0,597195.0,330.0,330.0,right
pair14,306,0.7569534919798845,0.3927864674143012,0.7569534919798845,1.1785664751131335,1.435273885776043,R1-R2,9,,09A,,09A,H1P1S0M0R1,00:09:59.102,599102,00:09:59.622,599622,520,R2,2.2,9,ppA_right,00:00:37.453,37453,00:00:37.815,37815,362,R1,1.1,9,ppB_right,14,1,B,A,1,1,0,0,1,1,1,1,3,3,0,158,158,599102.0,599622.0,520.0,37453.0,37815.0,362.0,362.0,right
pair14,307,0.6464291323293577,0.3972043854021087,0.6464291323293577,1.1713201394030812,1.27961231562955,R1-R2,9,,09A,,09A,H1P1S0M0R1,00:09:59.102,599102,00:09:59.622,599622,520,R2,2.2,9,ppA_right,00:00:38.951,38951,00:00:39.118,39118,167,R1,1.1,9,ppB_right,14,1,B,A,1,1,0,0,1,1,1,1,3,3,0,353,353,599102.0,599622.0,520.0,38869.5,39199.5,330.0,330.0,right
pair14,308,0.6240743975847318,0.40256444463236135,0.6240743975847318,1.1766184414913143,1.3437274750213644,R1-R2,9,,09A,,09A,H1P1S0M1R1,00:09:59.102,599102,00:09:59.622,599622,520,R2,2.2,9,ppA_right,00:00:39.150,39150,00:00:39.324,39324,174,R1,1.1,9,ppB_right,14,1,B,A,1,1,0,1,1,1,1,1,4,4,1,346,346,599102.0,599622.0,520.0,39072.0,39402.0,330.0,330.0,right
pair14,309,0.7316060326071302,0.9907434276651715,0.7316060326071302,0.7717050961998632,1.460894590669009,R2,9,,09A,,09A,H1P1S0M1R1,00:09:59.102,599102,00:09:59.622,599622,520,R2,2.2,9,ppA_right,00:09:56.930,596930,00:09:57.130,597130,200,R2,2.2,9,ppB_right,14,1,B,A,1,1,0,1,1,1,1,1,4,4,1,320,320,599102.0,599622.0,520.0,596865.0,597195.0,330.0,330.0,right
pair14,310,0.5337325632936698,0.7202311406132159,0.9475892933182479,0.5337325632936698,1.3249100289957003,R1-R2,9,09C,,,09C,H0P0S1M0R1,00:10:00.907,600907,00:10:01.170,601170,263,R2,2.2,9,ppA_left,00:00:23.163,23163,00:00:28.202,28202,5039,R1,1.1,9,ppB_right,14,1,B,A,0,0,1,0,1,1,1,1,2,3,1,-4776,4776,600873.5,601203.5,330.0,23163.0,28202.0,5039.0,330.0,left_right
pair14,311,0.5241586535218332,0.7657736087477885,0.9673034507058114,0.5241586535218332,1.3873282524401243,R1-R2,9,09C,,,09C,H0P0S1M0R1,00:10:00.907,600907,00:10:01.170,601170,263,R2,2.2,9,ppA_left,00:00:40.200,40200,00:00:41.739,41739,1539,R1,1.1,9,ppB_right,14,1,B,A,0,0,1,0,1,1,1,1,2,3,1,-1276,1276,600873.5,601203.5,330.0,40200.0,41739.0,1539.0,330.0,left_right
pair14,312,0.8172802789796654,0.9163278304974314,0.8896208478510106,0.8172802789796654,1.3391776209535426,R2,9,09C,,,09C,H0P0S1M0R1,00:10:00.907,600907,00:10:01.170,601170,263,R2,2.2,9,ppA_left,00:09:50.189,590189,00:09:50.869,590869,680,R2,2.2,9,ppB_right,14,1,B,A,0,0,1,0,1,1,1,1,2,3,1,-417,417,600873.5,601203.5,330.0,590189.0,590869.0,680.0,330.0,left_right
pair14,313,0.7484903550758244,0.9663820715283282,0.7484903550758244,1.3838209094637648,0.8285175232151101,R2,9,09C,,,09C,H0P0S1M0R1,00:10:00.907,600907,00:10:01.170,601170,263,R2,2.2,9,ppA_left,00:10:01.328,601328,00:10:01.648,601648,320,R2,2.2,9,ppB_right,14,1,A,B,0,0,1,0,1,1,1,1,2,3,1,-57,57,600873.5,601203.5,330.0,601323.0,601653.0,330.0,330.0,left_right
pair14,314,0.7393461500461792,0.8544641119772854,0.7393461500461792,1.243044681942878,0.8139754197222141,R2,9,,09C,,09C,H0P0S1M0R1,00:09:36.819,576819,00:09:37.339,577339,520,R2,2.2,9,ppA_right,00:10:01.328,601328,00:10:01.648,601648,320,R2,2.2,9,ppB_right,14,1,A,B,0,0,1,0,1,1,1,1,2,3,1,200,200,576819.0,577339.0,520.0,601323.0,601653.0,330.0,330.0,right
pair14,315,0.6168133454551961,1.005447812602342,0.6168133454551961,0.7926841171209946,0.9787432966037318,R1-R2,16,,16A,16A,,H0P0S0M0R1,00:03:20.726,200726,00:03:21.087,201087,361,R1,1.6,16,ppA_right,00:10:13.525,613525,00:10:13.605,613605,80,R2,2.3,16,ppB_left,14,1,A,B,0,0,0,0,1,1,1,1,1,2,0,281,281,200726.0,201087.0,361.0,613400.0,613730.0,330.0,330.0,right_left
pair14,316,0.5809465897279731,0.6988433511899927,0.5809465897279731,0.8662568953603629,0.9796913889546228,R1-R2,16,,16A,,16A,H1P1S0M1R1,00:03:20.726,200726,00:03:21.087,201087,361,R1,1.6,16,ppA_right,00:10:14.095,614095,00:10:15.288,615288,1193,R2,2.3,16,ppB_right,14,1,A,B,1,1,0,1,1,1,1,1,4,4,1,-832,832,200726.0,201087.0,361.0,614095.0,615288.0,1193.0,361.0,right
pair14,317,1.1535270411771155,1.0910669480126938,1.215987134341537,1.309753538121113,1.1365085627599396,R1-R2,16,16B,16B,,16B,H0P1S0M1R0,00:03:10.350,190350,00:03:11.710,191710,1360,R1,1.6,16,ppA_both,00:10:17.688,617688,00:10:18.128,618128,440,R2,2.3,16,ppB_right,14,1,A,B,0,1,0,1,0,2,1,0,2,2,1,920,920,190350.0,191710.0,1360.0,617688.0,618128.0,440.0,440.0,both
pair14,318,0.9465927368088383,0.7831066771587136,0.9465927368088383,1.2309970503556062,0.9043578977095879,R1-R2,16,,16B,,16B,H1P1S1M0R1,00:03:07.808,187808,00:03:08.368,188368,560,R1,1.6,16,ppA_right,00:10:17.688,617688,00:10:18.128,618128,440,R2,2.3,16,ppB_right,14,1,A,B,1,1,1,0,1,1,1,1,4,4,1,120,120,187808.0,188368.0,560.0,617688.0,618128.0,440.0,440.0,right
pair14,319,0.3942406109566752,0.5047917536641957,0.3942406109566752,0.785499190494436,0.6673502486522122,R1-R2,16,16C,,,16C,H0P0S0M1R0,00:03:02.252,182252,00:03:03.505,183505,1253,R1,1.6,16,ppA_left,00:10:25.596,625596,00:10:25.876,625876,280,R2,2.3,16,ppB_right,14,1,A,B,0,0,0,1,0,1,1,1,1,2,1,973,973,182252.0,183505.0,1253.0,625571.0,625901.0,330.0,330.0,left_right
pair14,320,0.41663159751160633,0.9071662991076365,0.41663159751160633,0.9613128117926593,0.7532789280544699,R1-R2,16,16C,,,16C,H0P0S0M0R0,00:03:22.267,202267,00:03:23.139,203139,872,R1,1.6,16,ppA_left,00:10:25.596,625596,00:10:25.876,625876,280,R2,2.3,16,ppB_right,14,1,A,B,0,0,0,0,0,1,1,1,0,1,0,592,592,202267.0,203139.0,872.0,625571.0,625901.0,330.0,330.0,left_right
pair14,321,0.7268174458520803,0.6954198813469543,0.7268174458520803,0.8645728299136053,1.2577564200258964,R1-R2,16,,16D,,16D,H1P1S0M0R0,00:03:26.243,206243,00:03:27.443,207443,1200,R1,1.6,16,ppA_right,00:10:27.835,627835,00:10:28.353,628353,518,R2,2.3,16,ppB_right,14,1,A,B,1,1,0,0,0,1,1,1,2,2,0,682,682,206243.0,207443.0,1200.0,627835.0,628353.0,518.0,518.0,right
pair14,322,0.624863008991058,1.0323785883797714,0.8485749638435129,0.624863008991058,1.133195215490238,R1-R2,16,16D,,,16D,H0P0S0M0R1,00:10:28.919,628919,00:10:29.559,629559,640,R2,2.3,16,ppA_left,00:03:23.840,203840,00:03:25.578,205578,1738,R1,1.6,16,ppB_right,14,1,B,A,0,0,0,0,1,1,1,1,1,2,0,-1098,1098,628919.0,629559.0,640.0,203840.0,205578.0,1738.0,640.0,left_right
pair14,323,0.6037254055921556,0.9807592930314779,0.6037254055921556,0.6330319653045554,1.0100516779406068,R2,16,16D,,,16D,H0P0S0M0R0,00:10:28.919,628919,00:10:29.559,629559,640,R2,2.3,16,ppA_left,00:10:27.835,627835,00:10:28.353,628353,518,R2,2.3,16,ppB_right,14,1,B,A,0,0,0,0,0,1,1,1,0,1,0,122,122,628919.0,629559.0,640.0,627835.0,628353.0,518.0,518.0,left_right
pair14,324,0.7618606745412972,0.7149196228365053,0.8088017262460893,0.731444103984738,1.2195602038370772,R2,10,,10A+10B+10E+10F,10A+10B+10E+10F,10A+10B+10E+10F,H0P1S0M1R1,00:11:00.742,660742,00:11:01.340,661340,598,R2,2.5,10,ppA_right,00:10:59.359,659359,00:11:00.159,660159,800,R2,2.5,10,ppB_both,14,1,B,A,0,1,0,1,1,1,2,0,3,3,1,-202,202,660742.0,661340.0,598.0,659359.0,660159.0,800.0,598.0,both
pair14,325,1.078867887302695,1.0718943348274552,1.0858414397779346,1.151850785482671,1.251519509788921,R1-R2,12,,12A,12A,12A,H0P1S0M0R0,00:08:13.104,493104,00:08:13.344,493344,240,R1,1.16,12,ppA_right,00:11:31.499,691499,00:11:32.008,692008,509,R2,2.7,12,ppB_both,14,1,A,B,0,1,0,0,0,1,2,0,1,1,0,-269,269,493059.0,493389.0,330.0,691499.0,692008.0,509.0,330.0,both
pair14,326,0.7795202333527397,0.9483431780981894,0.7795202333527397,0.9686010856554097,1.188910699316938,R1-R2,12,,12A,,12A,H1P1S0M0R0,00:08:13.104,493104,00:08:13.344,493344,240,R1,1.16,12,ppA_right,00:11:32.402,692402,00:11:32.945,692945,543,R2,2.7,12,ppB_right,14,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-303,303,493059.0,493389.0,330.0,692402.0,692945.0,543.0,330.0,right
pair14,327,1.0153855248969577,0.8014391481072348,1.0153855248969577,1.0522926248173996,1.246993504674179,R1-R2,12,,12A,,12A,H1P0S0M1R1,00:08:13.104,493104,00:08:13.344,493344,240,R1,1.16,12,ppA_right,00:11:33.598,693598,00:11:34.518,694518,920,R2,2.7,12,ppB_right,14,1,A,B,1,0,0,1,1,1,1,1,3,3,1,-680,680,493059.0,493389.0,330.0,693598.0,694518.0,920.0,330.0,right
pair14,328,1.0279846918177253,0.9981480141515446,1.0578213694839058,0.9586906615599854,1.2520468451625728,R1-R2,12,12C,12C,12C,12C,H1P1S1M1R1,00:11:40.166,700166,00:11:40.446,700446,280,R2,2.7,12,ppA_both,00:08:22.101,502101,00:08:23.104,503104,1003,R1,1.16,12,ppB_both,14,1,B,A,1,1,1,1,1,2,2,1,5,5,2,-723,723,700141.0,700471.0,330.0,502101.0,503104.0,1003.0,330.0,both
pair14,329,0.8047084850556518,0.5025970202279403,1.1068199498833635,0.5358217938406712,1.2442080813103191,R1-R2,12,12C,12C,,12C,H0P1S1M1R1,00:11:40.166,700166,00:11:40.446,700446,280,R2,2.7,12,ppA_both,00:08:20.524,500524,00:08:20.964,500964,440,R1,1.16,12,ppB_right,14,1,B,A,0,1,1,1,1,2,1,0,4,4,2,-160,160,700141.0,700471.0,330.0,500524.0,500964.0,440.0,330.0,both
pair14,330,0.7881604411352295,0.3605720950149406,0.7881604411352295,1.3054002677200032,1.2459347645192191,R1-R2,13,,13B,,13B,H1P1S0M0R0,00:12:20.167,740167,00:12:20.527,740527,360,R2,2.1,13,ppA_right,00:02:37.720,157720,00:02:38.085,158085,365,R1,1.5,13,ppB_right,14,1,B,A,1,1,0,0,0,1,1,1,2,2,0,-5,5,740167.0,740527.0,360.0,157720.0,158085.0,365.0,360.0,right
pair14,331,0.8234959360930758,0.3489163652521625,0.8234959360930758,1.3039382443872456,1.2152356726003846,R1-R2,13,,13B,,13B+13C,H1P1S0M0R0,00:12:20.167,740167,00:12:20.527,740527,360,R2,2.1,13,ppA_right,00:02:38.412,158412,00:02:39.252,159252,840,R1,1.5,13,ppB_right,14,1,B,A,1,1,0,0,0,1,1,1,2,2,0,-480,480,740167.0,740527.0,360.0,158412.0,159252.0,840.0,360.0,right
pair14,332,0.7920737620188298,0.20851917924930605,0.7920737620188298,1.2543132748251473,1.2638043359436741,R2,13,,13B,,13B,H1P1S0M0R0,00:12:20.167,740167,00:12:20.527,740527,360,R2,2.1,13,ppA_right,00:12:25.762,745762,00:12:27.592,747592,1830,R2,2.1,13,ppB_right,14,1,A,B,1,1,0,0,0,1,1,1,2,2,0,-1470,1470,740167.0,740527.0,360.0,745762.0,747592.0,1830.0,360.0,right
pair14,333,0.9453907570053707,0.9773352340976841,0.9134462799130573,1.061538276366296,1.209922870668105,R1-R2,13,13A,13A,13A,13A,H1P0S0M0R0,00:12:27.657,747657,00:12:28.325,748325,668,R2,2.1,13,ppA_both,00:02:47.180,167180,00:02:47.380,167380,200,R1,1.5,13,ppB_both,14,1,B,A,1,0,0,0,0,2,2,1,1,1,0,468,468,747657.0,748325.0,668.0,167115.0,167445.0,330.0,330.0,both
pair14,334,0.967329721793502,0.9974539008225786,0.9372055427644254,0.9543732940141337,0.9896731706492317,R1-R2,15,,15B,15B,15B,H0P1S0M0R0,00:12:59.745,779745,00:13:01.985,781985,2240,R2,2.12,15,ppA_right,00:01:43.294,103294,00:01:43.993,103993,699,R1,1.3,15,ppB_both,14,1,B,A,0,1,0,0,0,1,2,0,1,1,0,1541,1541,779745.0,781985.0,2240.0,103294.0,103993.0,699.0,699.0,both
pair14,335,0.9376890878677375,0.9643275991512095,0.9110505765842657,0.9176851392373614,0.961237651295754,R1-R2,15,,15B,15B,15B,H0P1S0M0R0,00:12:59.745,779745,00:13:01.985,781985,2240,R2,2.12,15,ppA_right,00:01:44.282,104282,00:01:44.642,104642,360,R1,1.3,15,ppB_both,14,1,B,A,0,1,0,0,0,1,2,0,1,1,0,1880,1880,779745.0,781985.0,2240.0,104282.0,104642.0,360.0,360.0,both
pair14,336,0.8044568107372642,0.6268488377503993,0.8044568107372642,0.6601837845084221,1.1437134266617315,R1-R2,15,,15B,,15B,H1P1S1M0R1,00:12:59.745,779745,00:13:01.985,781985,2240,R2,2.12,15,ppA_right,00:01:47.904,107904,00:01:48.485,108485,581,R1,1.3,15,ppB_right,14,1,B,A,1,1,1,0,1,1,1,1,4,4,1,1659,1659,779745.0,781985.0,2240.0,107904.0,108485.0,581.0,581.0,right
pair14,337,0.8881686819224832,0.9012327181614889,0.8751046456834775,0.9393070052315999,1.0374412552182042,R1-R2,15,15A,15A,15A,15A,H1P0S0M1R0,00:13:03.253,783253,00:13:03.974,783974,721,R2,2.12,15,ppA_both,00:01:31.102,91102,00:01:31.469,91469,367,R1,1.3,15,ppB_both,14,1,B,A,1,0,0,1,0,2,2,1,2,2,1,354,354,783253.0,783974.0,721.0,91102.0,91469.0,367.0,367.0,both
pair14,338,0.6782154491469223,0.6611551745312376,0.6952757237626072,0.6274313930853797,0.9165216683240518,R1-R2,15,15A,15A,15A,15A,H1P1S0M1R1,00:13:03.253,783253,00:13:03.974,783974,721,R2,2.12,15,ppA_both,00:02:03.595,123595,00:02:04.475,124475,880,R1,1.3,15,ppB_both,14,1,B,A,1,1,0,1,1,2,2,1,4,4,1,-159,159,783253.0,783974.0,721.0,123595.0,124475.0,880.0,721.0,both
pair14,339,0.9205783482107526,0.9942158397733836,0.8469408566481217,1.0349988709037201,1.0098824386707868,R1-R2,15,15A,15A,,15A,H0P1S0M1R0,00:13:03.253,783253,00:13:03.974,783974,721,R2,2.12,15,ppA_both,00:01:32.472,92472,00:01:32.604,92604,132,R1,1.3,15,ppB_right,14,1,B,A,0,1,0,1,0,2,1,0,2,2,1,589,589,783253.0,783974.0,721.0,92373.0,92703.0,330.0,330.0,both
pair14,340,1.0343161222031165,1.3351361420639678,0.7334961023422651,1.379057347295318,0.9491093168158073,R1-R2,15,15A,15A,,15A,H0P1S0M0R0,00:13:03.253,783253,00:13:03.974,783974,721,R2,2.12,15,ppA_both,00:02:02.590,122590,00:02:02.790,122790,200,R1,1.3,15,ppB_right,14,1,B,A,0,1,0,0,0,2,1,0,1,1,0,521,521,783253.0,783974.0,721.0,122525.0,122855.0,330.0,330.0,both
pair16,341,0.9357634569644662,1.0390922927283206,0.8324346212006116,1.1071341595167963,1.0994457635634753,R1,"14, 15",main,main,15C,main,H1P1S1M0R0,00:03:04.253,184253,00:03:04.308,184308,55,R1,1.4,14,ppA_both,00:02:30.164,150164,00:02:30.444,150444,280,R1,1.3,15,ppB_both,16,0,B,A,1,1,1,0,0,2,2,1,3,3,1,-225,225,184115.5,184445.5,330.0,150139.0,150469.0,330.0,330.0,both
pair16,342,0.4360517695201275,0.3143404761193483,0.5577630629209067,0.40244882936355764,1.0515383961290272,R1,13,13A,13A,13A,13A,H1P1S1M0R0,00:04:00.752,240752,00:04:01.272,241272,520,R1,1.5,13,ppA_both,00:03:54.764,234764,00:03:55.404,235404,640,R1,1.5,13,ppB_both,16,1,B,A,1,1,1,0,0,2,2,1,3,3,1,-120,120,240752.0,241272.0,520.0,234764.0,235404.0,640.0,520.0,both
pair16,343,0.3852296471280656,0.30907431056180157,0.4613849836943297,0.37173927272267526,0.9776552580339232,R1,13,13A,13A,13A,13A,H1P1S0M0R0,00:04:00.752,240752,00:04:01.272,241272,520,R1,1.5,13,ppA_both,00:03:56.118,236118,00:03:56.318,236318,200,R1,1.5,13,ppB_both,16,1,B,A,1,1,0,0,0,2,2,1,2,2,0,320,320,240752.0,241272.0,520.0,236053.0,236383.0,330.0,330.0,both
pair16,344,0.7778207384739684,1.0824926136940933,0.4731488632538433,0.9729665436404856,0.9537402184074428,R1,13,13A,13A,,13A,H0P1S0M0R0,00:04:00.752,240752,00:04:01.272,241272,520,R1,1.5,13,ppA_both,00:03:59.170,239170,00:04:00.570,240570,1400,R1,1.5,13,ppB_right,16,1,B,A,0,1,0,0,0,2,1,0,1,1,0,-880,880,240752.0,241272.0,520.0,239170.0,240570.0,1400.0,520.0,both
pair16,345,0.6360680739509607,0.7710800535952179,0.6360680739509607,1.2997475895816353,0.7907599296357096,R1-R2,14,,14C,,14C,H1P1S0M1R1,00:03:09.381,189381,00:03:09.781,189781,400,R1,1.4,14,ppA_right,00:12:47.431,767431,00:12:48.105,768105,674,R2,2.1,14,ppB_right,16,1,A,B,1,1,0,1,1,1,1,1,4,4,1,-274,274,189381.0,189781.0,400.0,767431.0,768105.0,674.0,400.0,right
pair16,346,0.5912324037367219,1.157464920126373,0.5912324037367219,0.8029629154353185,1.3812956388517827,R2,14,,14C,,14C,H1P1S0M9R0,00:12:58.998,778998,00:12:59.798,779798,800,R2,2.1,14,ppA_right,00:12:47.431,767431,00:12:48.105,768105,674,R2,2.1,14,ppB_right,16,1,B,A,1,1,0,0,0,1,1,1,2,2,0,126,126,778998.0,779798.0,800.0,767431.0,768105.0,674.0,674.0,right
pair16,347,0.5075872006856278,0.5503379388651981,0.46483646250605754,0.8482312255831403,0.9273893726685396,R1-R2,16,16B,16B,16B,16B,H1P1S1M0R1,00:04:23.564,263564,00:04:26.318,266318,2754,R1,1.6,16,ppA_both,00:14:31.642,871642,00:14:32.131,872131,489,R2,2.3,16,ppB_both,16,1,A,B,1,1,1,0,1,2,2,1,4,4,1,2265,2265,263564.0,266318.0,2754.0,871642.0,872131.0,489.0,489.0,both
pair16,348,0.5640035939406216,0.697666968141671,0.43034021973957237,0.9186422952473076,0.9554169582430985,R1-R2,16,,16B,16B,16B,H0P1S0M0R0,00:04:26.914,266914,00:04:27.354,267354,440,R1,1.6,16,ppA_right,00:14:31.642,871642,00:14:32.131,872131,489,R2,2.3,16,ppB_both,16,1,A,B,0,1,0,0,0,1,2,0,1,1,0,-49,49,266914.0,267354.0,440.0,871642.0,872131.0,489.0,440.0,both
pair16,349,0.7695114397579358,0.7413219531316888,0.7695114397579358,0.9282744880038201,1.1083202558682947,R1-R2,16,,16A,,16A,H1P1S1M0R1,00:04:14.693,254693,00:04:15.093,255093,400,R1,1.6,16,ppA_right,00:14:41.944,881944,00:14:42.982,882982,1038,R2,2.3,16,ppB_right,16,1,A,B,1,1,1,0,1,1,1,1,4,4,1,-638,638,254693.0,255093.0,400.0,881944.0,882982.0,1038.0,400.0,right
pair16,350,0.4966032246208827,0.6522723274396293,0.34093412180213606,0.9970844747913123,0.6975535245367562,R2,16,16B,16B,16B,16B,H1P1S1M0R1,00:14:48.935,888935,00:14:49.375,889375,440,R2,2.3,16,ppA_both,00:14:31.642,871642,00:14:32.131,872131,489,R2,2.3,16,ppB_both,16,1,B,A,1,1,1,0,1,2,2,1,4,4,1,-49,49,888935.0,889375.0,440.0,871642.0,872131.0,489.0,440.0,both
pair16,351,0.6186592977848882,0.6593139372973184,0.578004658272458,1.04672218975036,0.6053398544069143,R1-R2,10,10A+10E,10A+10E,10A+10E,10A+10E,H1P1S0M1R0,00:07:02.080,422080,00:07:02.360,422360,280,R1,1.1,10,ppA_both,00:15:23.215,923215,00:15:23.735,923735,520,R2,2.5,10,ppB_both,16,1,A,B,1,1,0,1,0,2,2,1,3,3,1,-240,240,422055.0,422385.0,330.0,923215.0,923735.0,520.0,330.0,both
pair16,352,0.5751456776112345,0.5512988058938482,0.5989925493286209,0.9583667412003617,0.7176467064616978,R1-R2,10,,10A+10E,10A+10E,10A+10E,H0P1S0M1R0,00:07:03.892,423892,00:07:04.292,424292,400,R1,1.1,10,ppA_right,00:15:23.215,923215,00:15:23.735,923735,520,R2,2.5,10,ppB_both,16,1,A,B,0,1,0,1,0,1,2,0,2,2,1,-120,120,423892.0,424292.0,400.0,923215.0,923735.0,520.0,400.0,both
pair16,353,0.4338607880080171,0.2794818829654409,0.5882396930505933,1.0146056474658396,0.42560937175849944,R1-R2,10,10A+10E,10A+10E,10A+10E,10A+10E,H1P1S1M1R1,00:07:02.080,422080,00:07:02.360,422360,280,R1,1.1,10,ppA_both,00:15:24.304,924304,00:15:25.424,925424,1120,R2,2.5,10,ppB_both,16,1,A,B,1,1,1,1,1,2,2,1,5,5,2,-840,840,422055.0,422385.0,330.0,924304.0,925424.0,1120.0,330.0,both
pair16,354,0.3765353353953504,0.181367921863937,0.5717027489267638,0.9018806724231179,0.4715011255891068,R1-R2,10,,10A+10E,10A+10E,10A+10E,H0P1S1M1R1,00:07:03.892,423892,00:07:04.292,424292,400,R1,1.1,10,ppA_right,00:15:24.304,924304,00:15:25.424,925424,1120,R2,2.5,10,ppB_both,16,1,A,B,0,1,1,1,1,1,2,0,4,4,2,-720,720,423892.0,424292.0,400.0,924304.0,925424.0,1120.0,400.0,both
pair16,355,0.7268789303870822,0.581104633810192,0.8726532269639723,1.6799482453856274,0.8830137697761135,R1-R2,10,10B+10F,10B+10F,10B+10F,10B+10F,H1P1S0M0R1,00:07:07.259,427259,00:07:08.572,428572,1313,R1,1.1,10,ppA_both,00:15:26.434,926434,00:15:26.874,926874,440,R2,2.5,10,ppB_both,16,1,A,B,1,1,0,0,1,2,2,1,3,3,0,873,873,427259.0,428572.0,1313.0,926434.0,926874.0,440.0,440.0,both
