matrix_idx,gesture_id,chain,generation,target,director,condition,participant,ent_type,code_string,code_len,num_reps,vid_len,phase,acc
2201,ex2_ch4_g2_church_A_IO,chain4,2,church,A,Interaction only,dyad7,loc,"1hOpenDoor+Look,2hPray",2.0,0.0,4.168605,testing,1.0
2202,ex2_ch4_g2_concert_hall_A_IO,chain4,2,concert hall,A,Interaction only,dyad7,loc,"1hSpace,1hSing<right>,1hSpace",3.0,1.0,5.028405,testing,1.0
2203,ex2_ch4_g2_to_give_a_haircut_A_IO,chain4,2,to give a haircut,A,Interaction only,dyad7,act,2hScissors-HoldHair<left>,1.0,0.0,3.928109,testing,1.0
2204,ex2_ch4_g2_vicar_A_IO,chain4,2,vicar,A,Interaction only,dyad7,person,"2hOpenBook,1hHat,2hPray",3.0,0.0,4.133985,testing,1.0
2205,ex2_ch4_g2_to_preach_A_IO,chain4,2,to preach,A,Interaction only,dyad7,act,"2hTell,2hTell,2hTell",3.0,2.0,3.582461,testing,1.0
2206,ex2_ch4_g2_hair_salon_A_IO,chain4,2,hair salon,A,Interaction only,dyad7,loc,"2hSpace,2hScissors-Hair<right>",2.0,0.0,3.262503,testing,1.0
2207,ex2_ch4_g2_photographer_A_IO,chain4,2,photographer,A,Interaction only,dyad7,person,"1hPointSelf<self-repeated>,2hCamera<1Press-asymm>",2.0,0.0,2.68686,testing,1.0
2208,ex2_ch4_g2_bible_B_IO,chain4,2,bible,B,Interaction only,dyad8,obj,"2hOpenBook,2hRead,2hOpenBook",3.0,1.0,2.99319,testing,1.0
2209,ex2_ch4_g2_frying_pan_B_IO,chain4,2,frying pan,B,Interaction only,dyad8,obj,"1hPan.Outline,1hHoldPan<shake>",2.0,0.0,2.651273,testing,1.0
2210,ex2_ch4_g2_to_sing_B_IO,chain4,2,to sing,B,Interaction only,dyad8,act,1hSing<right-repeated>,1.0,0.0,3.611364,testing,1.0
2211,ex2_ch4_g2_to_preach_B_IO,chain4,2,to preach,B,Interaction only,dyad8,act,"2hTell,2hTell,2hTell",3.0,2.0,5.465198,testing,1.0
2212,ex2_ch4_g2_darkroom_B_IO,chain4,2,darkroom,B,Interaction only,dyad8,loc,Look+2hFeel,1.0,0.0,3.914689,testing,1.0
2213,ex2_ch4_g2_concert_hall_B_IO,chain4,2,concert hall,B,Interaction only,dyad8,loc,"2hSpace,1hSing<right>",2.0,0.0,3.048796,testing,1.0
2214,ex2_ch4_g2_camera_B_IO,chain4,2,camera,B,Interaction only,dyad8,obj,"2hPoint.Box,2hPull,2hPress",3.0,0.0,3.060277,testing,1.0
2215,ex2_ch4_g2_to_make_an_arrest_B_IO,chain4,2,to make an arrest,B,Interaction only,dyad8,act,"2hHoldWrist<right>,2hHoldWrist<left>,2hWrists.Together<emph>",3.0,1.0,3.944842,testing,1.0
2216,ex2_ch4_g2_handcuffs_B_IO,chain4,2,handcuffs,B,Interaction only,dyad8,obj,"2hHoldWrist<right>,2hHoldWrist<left>,2hWrists.Together",3.0,1.0,4.266937,testing,1.0
2217,ex2_ch4_g2_to_take_a_photo_B_IO,chain4,2,to take a photo,B,Interaction only,dyad8,act,"2hCamera<1Press-asymm>,HOLD",2.0,0.0,5.590284,testing,1.0
2218,ex2_ch4_g2_microphone_B_IO,chain4,2,microphone,B,Interaction only,dyad8,obj,"1hMicrophone,1hMic.Outline,2hMicrophone,Sing",4.0,0.0,5.929098,testing,1.0
2219,ex2_ch4_g2_photographer_B_IO,chain4,2,photographer,B,Interaction only,dyad8,person,"1hPointSelf<self-repeated>,2hCamera",2.0,0.0,2.780488,testing,1.0
2220,ex2_ch4_g2_scissors_B_IO,chain4,2,scissors,B,Interaction only,dyad8,obj,1hScissors,1.0,0.0,3.792602,testing,1.0
2221,ex2_ch4_g2_police_officer_B_IO,chain4,2,police officer,B,Interaction only,dyad8,person,"(1hC<right>,1hTapWindow<left>)",2.0,0.0,1.822442,testing,1.0
2222,ex2_ch4_g2_singer_B_IO,chain4,2,singer,B,Interaction only,dyad8,person,1hSing<repeated>,1.0,0.0,3.687997,testing,0.0
2223,ex2_ch4_g2_chef_B_IO,chain4,2,chef,B,Interaction only,dyad8,person,"2hHat,1hHoldPan<shake>",2.0,0.0,3.194686,testing,1.0
2224,ex2_ch4_g2_to_cook_B_IO,chain4,2,to cook,B,Interaction only,dyad8,act,"1hGrab,1hGrab,1hHoldPan<shake-toss>,1hHoldPan<shake>",4.0,2.0,5.628554,testing,1.0
2225,ex2_ch4_g2_hairdresser_B_IO,chain4,2,hairdresser,B,Interaction only,dyad8,person,"1hPointSelf<self-repeat>,1hScissors-Hair<rightleft>",2.0,0.0,2.124235,testing,1.0
2226,ex2_ch4_g2_restaurant_B_IO,chain4,2,restaurant,B,Interaction only,dyad8,loc,"1hDine,1hWave",2.0,0.0,2.925761,testing,1.0
2227,ex2_ch4_g2_vicar_B_IO,chain4,2,vicar,B,Interaction only,dyad8,person,"1hPatHead,2hPray,2hPalms,2hOpenBook",4.0,0.0,3.458369,testing,1.0
2228,ex2_ch4_g2_to_give_a_haircut_B_IO,chain4,2,to give a haircut,B,Interaction only,dyad8,act,"1hScissors-Hair<left>,1hScissors-Beard<left>,1hScissors-Hair<left>",3.0,2.0,3.970808,testing,0.0
2229,ex2_ch4_g2_hair_salon_B_IO,chain4,2,hair salon,B,Interaction only,dyad8,loc,"2hSpace,2hScissors-Hair<rightleft>,2hSpace",3.0,1.0,4.49746,testing,1.0
2230,ex2_ch4_g2_church_B_IO,chain4,2,church,B,Interaction only,dyad8,loc,"1hOpenDoor+Look,2hPray",2.0,0.0,3.301173,testing,1.0
2231,ex2_ch4_g2_prison_B_IO,chain4,2,prison,B,Interaction only,dyad8,loc,"1hPoint.Box,1hDrawLines",2.0,0.0,2.870844,testing,1.0
2232,ex2_ch4_g3_darkroom_A_IO,chain4,3,darkroom,A,Interaction only,dyad7,loc,"EyesClosed,2hFeel",2.0,0.0,2.184059,testing,1.0
2233,ex2_ch4_g3_to_take_a_photo_A_IO,chain4,3,to take a photo,A,Interaction only,dyad7,act,2hCamera<PressRepeated-asymm>,1.0,0.0,1.837255,testing,1.0
2234,ex2_ch4_g3_photographer_A_IO,chain4,3,photographer,A,Interaction only,dyad7,person,"1hPointSelf<self-repeated>,2hCamera<1Press-asymm>",2.0,0.0,2.072665,testing,1.0
2235,ex2_ch4_g3_to_give_a_haircut_A_IO,chain4,3,to give a haircut,A,Interaction only,dyad7,act,2hScissors-HoldHair<left>,1.0,0.0,2.328882,testing,1.0
2236,ex2_ch4_g3_police_officer_A_IO,chain4,3,police officer,A,Interaction only,dyad7,person,"(1hTapWindow<right>,1hStop<left>),1hHat,1hTapWindow<right>",4.0,1.0,4.427914,testing,1.0
2237,ex2_ch4_g3_scissors_A_IO,chain4,3,scissors,A,Interaction only,dyad7,obj,"1hScissors<right>,1hPointatObj<atObj>",2.0,0.0,2.136274,testing,1.0
2238,ex2_ch4_g3_camera_A_IO,chain4,3,camera,A,Interaction only,dyad7,obj,"2hBox.Outline,1hPress<repeated>",2.0,0.0,2.753433,testing,1.0
2239,ex2_ch4_g3_chef_A_IO,chain4,3,chef,A,Interaction only,dyad7,person,"2hHat,1hHoldPan<shake>",2.0,0.0,2.934483,testing,1.0
2240,ex2_ch4_g3_vicar_A_IO,chain4,3,vicar,A,Interaction only,dyad7,person,"2hPray,2hOpenBook<repeated>,2hPray,1hPointSelf<self>",4.0,1.0,8.330483,testing,1.0
2241,ex2_ch4_g3_to_make_an_arrest_A_IO,chain4,3,to make an arrest,A,Interaction only,dyad7,act,"2hHoldWrist<right>,2hHoldWrist<left>,2hWrists.Together,Sad",4.0,1.0,3.272903,testing,1.0
2242,ex2_ch4_g3_handcuffs_A_IO,chain4,3,handcuffs,A,Interaction only,dyad7,obj,"2hHoldWrist<right>,2hHoldWrist<left>,2hWrists.Together",3.0,1.0,3.45976,testing,1.0
2243,ex2_ch4_g3_singer_A_IO,chain4,3,singer,A,Interaction only,dyad7,person,"1hPointSelf<self-repeated>,1hSing<right>",2.0,0.0,3.679398,testing,1.0
2244,ex2_ch4_g3_to_sing_A_IO,chain4,3,to sing,A,Interaction only,dyad7,act,1hSing,1.0,0.0,2.165517,testing,1.0
2245,ex2_ch4_g3_church_A_IO,chain4,3,church,A,Interaction only,dyad7,loc,"1hOpenDoor+Look,1hTouchHead",2.0,0.0,3.639527,testing,1.0
2246,ex2_ch4_g3_prison_A_IO,chain4,3,prison,A,Interaction only,dyad7,loc,"2hPoint.Box,1hDrawLines",2.0,0.0,2.871537,testing,1.0
2247,ex2_ch4_g3_to_preach_A_IO,chain4,3,to preach,A,Interaction only,dyad7,act,"2hTell,2hTell,2hTell",3.0,2.0,3.423559,testing,1.0
2248,ex2_ch4_g3_microphone_A_IO,chain4,3,microphone,A,Interaction only,dyad7,obj,"1hMicrophone,1hMic.Outline,Sing,1hPoint",4.0,0.0,2.689256,testing,1.0
2249,ex2_ch4_g3_hairdresser_A_IO,chain4,3,hairdresser,A,Interaction only,dyad7,person,"1hPointSelf<self-repeated>,2hScissors-HoldHair<left>",2.0,0.0,3.248774,testing,1.0
2250,ex2_ch4_g3_hair_salon_A_IO,chain4,3,hair salon,A,Interaction only,dyad7,loc,"2hBox,1hScissors,2hScissors-HoldHair<left>",3.0,0.0,4.077304,testing,1.0
2251,ex2_ch4_g3_to_cook_A_IO,chain4,3,to cook,A,Interaction only,dyad7,act,"2hChop,1hMix,1hHoldPan",3.0,0.0,5.089174,testing,1.0
2252,ex2_ch4_g3_frying_pan_A_IO,chain4,3,frying pan,A,Interaction only,dyad7,obj,"2hPan.Outline,1hHoldPan<shake>",2.0,0.0,3.126295,testing,1.0
2253,ex2_ch4_g3_bible_A_IO,chain4,3,bible,A,Interaction only,dyad7,obj,"2hOpenBook,2hOpenBook",2.0,1.0,2.350513,testing,1.0
2254,ex2_ch4_g3_restaurant_A_IO,chain4,3,restaurant,A,Interaction only,dyad7,loc,2hDine,1.0,0.0,2.877649,testing,1.0
2255,ex2_ch4_g3_concert_hall_A_IO,chain4,3,concert hall,A,Interaction only,dyad7,loc,"2hSpace,1hSing<right>",2.0,0.0,3.74038,testing,1.0
2256,ex2_ch4_g3_to_cook_B_IO,chain4,3,to cook,B,Interaction only,dyad8,act,"1hPut,1hPut,1hHoldPan<shake>",3.0,1.0,4.382231,testing,1.0
2257,ex2_ch4_g3_prison_B_IO,chain4,3,prison,B,Interaction only,dyad8,loc,"1hPoint.Box,1hDrawLines",2.0,0.0,2.48374,testing,1.0
2258,ex2_ch4_g3_to_make_an_arrest_B_IO,chain4,3,to make an arrest,B,Interaction only,dyad8,act,"2hHoldWrist<right>,2hHoldWrist<left>,2hWrists.Together<emph>",3.0,1.0,3.64093,testing,1.0
2259,ex2_ch4_g3_darkroom_B_IO,chain4,3,darkroom,B,Interaction only,dyad8,loc,Look+2hFeel,1.0,0.0,2.458303,testing,1.0
2260,ex2_ch4_g3_to_sing_B_IO,chain4,3,to sing,B,Interaction only,dyad8,act,1hSing<left-repeated>,1.0,0.0,3.768448,testing,0.0
2261,ex2_ch4_g3_police_officer_B_IO,chain4,3,police officer,B,Interaction only,dyad8,person,"1hTapWindow<left>,1hC<right>,1hTapWindow<left>",3.0,1.0,1.997434,testing,1.0
2262,ex2_ch4_g3_to_preach_B_IO,chain4,3,to preach,B,Interaction only,dyad8,act,"2hTell,2hTell",2.0,1.0,2.731219,testing,1.0
2263,ex2_ch4_g3_chef_B_IO,chain4,3,chef,B,Interaction only,dyad8,person,"2hHat,1hHoldPan<shake>",2.0,0.0,2.184237,testing,0.0
2264,ex2_ch4_g3_concert_hall_B_IO,chain4,3,concert hall,B,Interaction only,dyad8,loc,"2hSpace,1hSing<right>",2.0,0.0,2.840693,testing,1.0
2265,ex2_ch4_g3_to_give_a_haircut_B_IO,chain4,3,to give a haircut,B,Interaction only,dyad8,act,2hScissors-HoldHair<right>,1.0,0.0,2.535651,testing,1.0
2266,ex2_ch4_g3_handcuffs_B_IO,chain4,3,handcuffs,B,Interaction only,dyad8,obj,"2hHoldWrist<right>,2hHoldWrist<left>,2hWrists.Together",3.0,1.0,2.534458,testing,1.0
2267,ex2_ch4_g3_frying_pan_B_IO,chain4,3,frying pan,B,Interaction only,dyad8,obj,1hPan.Outline,1.0,0.0,1.854517,testing,1.0
2268,ex2_ch4_g3_microphone_B_IO,chain4,3,microphone,B,Interaction only,dyad8,obj,"1hMic.Outline,2hMicrophone,Sing",3.0,0.0,2.075307,testing,1.0
2269,ex2_ch4_g3_photographer_B_IO,chain4,3,photographer,B,Interaction only,dyad8,person,"1hPointSelf<self-repeated>,2hPull,2hCamera<1Press-asymm>",3.0,0.0,3.049198,testing,1.0
2270,ex2_ch4_g3_singer_B_IO,chain4,3,singer,B,Interaction only,dyad8,person,"(1hSing<right>,1hPalmSelf<self-repeated>),1hSing<right-repeated>",3.0,1.0,3.586377,testing,1.0
2271,ex2_ch4_g3_vicar_B_IO,chain4,3,vicar,B,Interaction only,dyad8,person,"1hPatHead,2hOpenBook,Sing,1hTouchHead",4.0,0.0,2.823698,testing,1.0
2272,ex2_ch4_g3_restaurant_B_IO,chain4,3,restaurant,B,Interaction only,dyad8,loc,"2hDine,1hWave",2.0,0.0,2.247649,testing,1.0
2273,ex2_ch4_g3_church_B_IO,chain4,3,church,B,Interaction only,dyad8,loc,"1hOpenDoor+Look,2hPray",2.0,0.0,3.339027,testing,1.0
2274,ex2_ch4_g3_to_take_a_photo_B_IO,chain4,3,to take a photo,B,Interaction only,dyad8,act,"2hCamera<1Press-asymm>,HOLD",2.0,0.0,3.318717,testing,1.0
2275,ex2_ch4_g3_scissors_B_IO,chain4,3,scissors,B,Interaction only,dyad8,obj,2hScissors,1.0,0.0,2.317956,testing,1.0
2276,ex2_ch4_g3_bible_B_IO,chain4,3,bible,B,Interaction only,dyad8,obj,2hOpenBook,1.0,0.0,2.317888,testing,1.0
2277,ex2_ch4_g3_camera_B_IO,chain4,3,camera,B,Interaction only,dyad8,obj,"2hBox.Outline,2hCamera<1Press-asymm>",2.0,0.0,3.171085,testing,1.0
2278,ex2_ch4_g3_hairdresser_B_IO,chain4,3,hairdresser,B,Interaction only,dyad8,person,"(2hScissors-HoldHair<right>,1PalmSelf<self>)",2.0,0.0,2.368999,testing,1.0
2279,ex2_ch4_g3_hair_salon_B_IO,chain4,3,hair salon,B,Interaction only,dyad8,loc,"2hSpace,2hScissors-HoldHair<rightleft>",2.0,0.0,3.316827,testing,1.0
2280,ex2_ch4_g4_to_give_a_haircut_A_IO,chain4,4,to give a haircut,A,Interaction only,dyad7,act,2hScissors-HoldHair<left>,1.0,0.0,3.751807,testing,1.0
2281,ex2_ch4_g4_police_officer_A_IO,chain4,4,police officer,A,Interaction only,dyad7,person,"(1hKnock<left>,1hStop<right>),1hHat",3.0,0.0,2.631872,testing,1.0
2282,ex2_ch4_g4_to_take_a_photo_A_IO,chain4,4,to take a photo,A,Interaction only,dyad7,act,2hCamera<1Press-asymm>,1.0,0.0,1.642806,testing,1.0
2283,ex2_ch4_g4_to_sing_A_IO,chain4,4,to sing,A,Interaction only,dyad7,act,1hSing,1.0,0.0,3.553871,testing,1.0
2284,ex2_ch4_g4_bible_A_IO,chain4,4,bible,A,Interaction only,dyad7,obj,"2hOpenBook<repeated>,2hRead",2.0,0.0,2.62175,testing,1.0
2285,ex2_ch4_g4_chef_A_IO,chain4,4,chef,A,Interaction only,dyad7,person,"2hHat,1hHoldPan<shake>,1hMix",3.0,0.0,3.141865,testing,1.0
2286,ex2_ch4_g4_scissors_A_IO,chain4,4,scissors,A,Interaction only,dyad7,obj,"1hScissors<right>,1hPointatObj<atObj>",2.0,0.0,2.280788,testing,1.0
2287,ex2_ch4_g4_darkroom_A_IO,chain4,4,darkroom,A,Interaction only,dyad7,loc,"EyesClosed,2hFeel",2.0,0.0,1.471332,testing,1.0
2288,ex2_ch4_g4_microphone_A_IO,chain4,4,microphone,A,Interaction only,dyad7,obj,"1hMicrophone,1hMic.Outline,Sing",3.0,0.0,2.162989,testing,1.0
2289,ex2_ch4_g4_hair_salon_A_IO,chain4,4,hair salon,A,Interaction only,dyad7,loc,"2hBox,1hScissors<rightleft>",2.0,0.0,3.899604,testing,1.0
2290,ex2_ch4_g4_frying_pan_A_IO,chain4,4,frying pan,A,Interaction only,dyad7,obj,"2hPan.Outline,1hHoldPan<shake>",2.0,0.0,3.519024,testing,1.0
2291,ex2_ch4_g4_singer_A_IO,chain4,4,singer,A,Interaction only,dyad7,person,"1hPointSelf<self-repeated>,1hSing<right>",2.0,0.0,3.570513,testing,1.0
2292,ex2_ch4_g4_concert_hall_A_IO,chain4,4,concert hall,A,Interaction only,dyad7,loc,"2hSpace,Sing",2.0,0.0,3.480088,testing,1.0
2293,ex2_ch4_g4_to_make_an_arrest_A_IO,chain4,4,to make an arrest,A,Interaction only,dyad7,act,"2hHoldWrist<right>,2hHoldWrist<left>,2hWrists.Together,Sad",4.0,1.0,3.757798,testing,1.0
2294,ex2_ch4_g4_handcuffs_A_IO,chain4,4,handcuffs,A,Interaction only,dyad7,obj,"2hHoldWrist<right>,2hHoldWrist<left>,2hWrists.Together,2hHoldWrist<right>",4.0,2.0,3.456819,testing,1.0
2295,ex2_ch4_g4_to_cook_A_IO,chain4,4,to cook,A,Interaction only,dyad7,act,"2hChop,1hHoldPan<shake>",2.0,0.0,3.916806,testing,1.0
2296,ex2_ch4_g4_camera_A_IO,chain4,4,camera,A,Interaction only,dyad7,obj,"2hBox.Outline,1hPress<repeated>",2.0,0.0,5.024136,testing,1.0
2297,ex2_ch4_g4_photographer_A_IO,chain4,4,photographer,A,Interaction only,dyad7,person,"1hPointSelf<self-repeated>,2hCamera<1Press-asymm>",2.0,0.0,2.551532,testing,1.0
2298,ex2_ch4_g4_vicar_A_IO,chain4,4,vicar,A,Interaction only,dyad7,person,"1hCross,2hPray,2hOpenBook",3.0,0.0,5.241119,testing,1.0
2299,ex2_ch4_g4_restaurant_A_IO,chain4,4,restaurant,A,Interaction only,dyad7,loc,2hDine,1.0,0.0,2.474934,testing,1.0
2300,ex2_ch4_g4_to_preach_A_IO,chain4,4,to preach,A,Interaction only,dyad7,act,"2hTell,2hTell",2.0,1.0,3.948198,testing,1.0
2301,ex2_ch4_g4_church_A_IO,chain4,4,church,A,Interaction only,dyad7,loc,1hOpenDoor+Look,1.0,0.0,2.57047,testing,1.0
2302,ex2_ch4_g4_hairdresser_A_IO,chain4,4,hairdresser,A,Interaction only,dyad7,person,"1hPointSelf<self-repeated>,2hScissors-HoldHair<left>",2.0,0.0,2.793702,testing,1.0
2303,ex2_ch4_g4_prison_A_IO,chain4,4,prison,A,Interaction only,dyad7,loc,"2hPoint.Box,2hDrawLines",2.0,0.0,2.853378,testing,1.0
2304,ex2_ch4_g4_hairdresser_B_IO,chain4,4,hairdresser,B,Interaction only,dyad8,person,"(2hScissors-HoldHair<right>,1hPointSelf<self-repeated>),2hScissors-HoldHair<left-repeated>",3.0,1.0,5.678874,testing,0.0
2305,ex2_ch4_g4_police_officer_B_IO,chain4,4,police officer,B,Interaction only,dyad8,person,"1hHat,1hTapWindow<right>,1hBadge<right>",3.0,0.0,4.134683,testing,1.0
2306,ex2_ch4_g4_microphone_B_IO,chain4,4,microphone,B,Interaction only,dyad8,obj,"2hMicrophone,Sing",2.0,0.0,1.977474,testing,1.0
2307,ex2_ch4_g4_prison_B_IO,chain4,4,prison,B,Interaction only,dyad8,loc,"1hPoint.Box,1hDrawLines",2.0,0.0,3.026213,testing,1.0
2308,ex2_ch4_g4_scissors_B_IO,chain4,4,scissors,B,Interaction only,dyad8,obj,1hScissors,1.0,0.0,1.892126,testing,1.0
2309,ex2_ch4_g4_photographer_B_IO,chain4,4,photographer,B,Interaction only,dyad8,person,"1hPointSelf<self-repeated>,2hCamera",2.0,0.0,2.117736,testing,1.0
2310,ex2_ch4_g4_church_B_IO,chain4,4,church,B,Interaction only,dyad8,loc,1hOpenDoor+Look,1.0,0.0,2.070552,testing,1.0
2311,ex2_ch4_g4_to_cook_B_IO,chain4,4,to cook,B,Interaction only,dyad8,act,"1hPut,1hPut,1hHoldPan<shake>",3.0,1.0,4.030887,testing,1.0
2312,ex2_ch4_g4_to_take_a_photo_B_IO,chain4,4,to take a photo,B,Interaction only,dyad8,act,2hCamera<1Press-asymm>,1.0,0.0,1.895994,testing,1.0
2313,ex2_ch4_g4_bible_B_IO,chain4,4,bible,B,Interaction only,dyad8,obj,"2hOpenBook,2hOpenBook",2.0,1.0,2.467096,testing,1.0
2314,ex2_ch4_g4_to_sing_B_IO,chain4,4,to sing,B,Interaction only,dyad8,act,1hSing<right-repeated>,1.0,0.0,3.620453,testing,1.0
2315,ex2_ch4_g4_handcuffs_B_IO,chain4,4,handcuffs,B,Interaction only,dyad8,obj,"2hHoldWrist<right>,2hHoldWrist<left>,2hWrists.Together,2hHoldWrist<right>",4.0,2.0,6.159716,testing,1.0
2316,ex2_ch4_g4_concert_hall_B_IO,chain4,4,concert hall,B,Interaction only,dyad8,loc,"2hSpace,1hSing<right>",2.0,0.0,2.579639,testing,1.0
2317,ex2_ch4_g4_chef_B_IO,chain4,4,chef,B,Interaction only,dyad8,person,"1hHat,1hHoldPan<shake>",2.0,0.0,2.724977,testing,1.0
2318,ex2_ch4_g4_camera_B_IO,chain4,4,camera,B,Interaction only,dyad8,obj,"1hBox.Outline,2hCamera<1Press-asymm>",2.0,0.0,3.082267,testing,1.0
2319,ex2_ch4_g4_vicar_B_IO,chain4,4,vicar,B,Interaction only,dyad8,person,"1hPatHead,2hOpenBook,2hPray",3.0,0.0,3.255239,testing,1.0
2320,ex2_ch4_g4_hair_salon_B_IO,chain4,4,hair salon,B,Interaction only,dyad8,loc,"2hSpace,2hScissors-Hair<rightleft>",2.0,0.0,2.823079,testing,1.0
2321,ex2_ch4_g4_to_preach_B_IO,chain4,4,to preach,B,Interaction only,dyad8,act,"2hTell,2hTell",2.0,1.0,3.653179,testing,0.0
2322,ex2_ch4_g4_frying_pan_B_IO,chain4,4,frying pan,B,Interaction only,dyad8,obj,1hPan.Outline,1.0,0.0,2.248735,testing,1.0
2323,ex2_ch4_g4_to_give_a_haircut_B_IO,chain4,4,to give a haircut,B,Interaction only,dyad8,act,2hScissors-HoldHair<right>,1.0,0.0,2.02587,testing,1.0
2324,ex2_ch4_g4_darkroom_B_IO,chain4,4,darkroom,B,Interaction only,dyad8,loc,2hFeel,1.0,0.0,1.261223,testing,1.0
2325,ex2_ch4_g4_restaurant_B_IO,chain4,4,restaurant,B,Interaction only,dyad8,loc,2hDine,1.0,0.0,1.443937,testing,1.0
2326,ex2_ch4_g4_to_make_an_arrest_B_IO,chain4,4,to make an arrest,B,Interaction only,dyad8,act,"2hHoldWrist<right>,2hHoldWrist<left>,2hHoldWrist<right>,2hWrists.Together<emph>",4.0,2.0,3.51869,testing,1.0
2327,ex2_ch4_g4_singer_B_IO,chain4,4,singer,B,Interaction only,dyad8,person,"1hPointSelf<self-repeated>,1hSing<right>",2.0,0.0,2.744484,testing,1.0
2328,ex2_ch4_g5_photographer_A_IO,chain4,5,photographer,A,Interaction only,dyad7,person,"1hPointSelf<self-repeated>,2hCamera<1Press-asymm>",2.0,0.0,3.59907,testing,1.0
2329,ex2_ch4_g5_chef_A_IO,chain4,5,chef,A,Interaction only,dyad7,person,"2hHat,1hHoldPan<shake>,1hMix",3.0,0.0,3.123394,testing,1.0
2330,ex2_ch4_g5_frying_pan_A_IO,chain4,5,frying pan,A,Interaction only,dyad7,obj,"2hPan.Outline,1hHoldPan<shake>",2.0,0.0,2.626287,testing,1.0
2331,ex2_ch4_g5_to_make_an_arrest_A_IO,chain4,5,to make an arrest,A,Interaction only,dyad7,act,"2hHoldWrist<right>,2hHoldWrist<left>,2hWrists.Together",3.0,1.0,4.96869,testing,1.0
2332,ex2_ch4_g5_police_officer_A_IO,chain4,5,police officer,A,Interaction only,dyad7,person,"1hStop<right>,1hKnock<left>,1hStop,2hHat",4.0,1.0,3.630629,testing,1.0
2333,ex2_ch4_g5_scissors_A_IO,chain4,5,scissors,A,Interaction only,dyad7,obj,"1hScissors<right>,1hPointatObj<atObj>",2.0,0.0,1.781209,testing,1.0
2334,ex2_ch4_g5_vicar_A_IO,chain4,5,vicar,A,Interaction only,dyad7,person,"2hPray,1hCross,2hPray",3.0,1.0,3.451048,testing,1.0
2335,ex2_ch4_g5_hair_salon_A_IO,chain4,5,hair salon,A,Interaction only,dyad7,loc,"2hSpace,1hScissors,2hScissors-HoldHair<left>",3.0,0.0,3.932506,testing,1.0
2336,ex2_ch4_g5_darkroom_A_IO,chain4,5,darkroom,A,Interaction only,dyad7,loc,"EyesClosed,2hFeel",2.0,0.0,1.834256,testing,1.0
2337,ex2_ch4_g5_to_sing_A_IO,chain4,5,to sing,A,Interaction only,dyad7,act,1hSing<right>,1.0,0.0,3.027132,testing,1.0
2338,ex2_ch4_g5_handcuffs_A_IO,chain4,5,handcuffs,A,Interaction only,dyad7,obj,"2hHoldWrist<right>,2hHoldWrist<left>,2hWrists.Together,2hHoldWrist<right>,2hHoldWrist<left>",5.0,3.0,3.010783,testing,1.0
2339,ex2_ch4_g5_singer_A_IO,chain4,5,singer,A,Interaction only,dyad7,person,"1hPointSelf<self-repeated>,Sing",2.0,0.0,2.96355,testing,1.0
2340,ex2_ch4_g5_to_give_a_haircut_A_IO,chain4,5,to give a haircut,A,Interaction only,dyad7,act,2hScissors-HoldHair<left>,1.0,0.0,1.714463,testing,1.0
2341,ex2_ch4_g5_to_take_a_photo_A_IO,chain4,5,to take a photo,A,Interaction only,dyad7,act,2hCamera<PressRepeated-asymm>,1.0,0.0,3.746991,testing,1.0
2342,ex2_ch4_g5_church_A_IO,chain4,5,church,A,Interaction only,dyad7,loc,1hOpenDoor+Look,1.0,0.0,2.529211,testing,1.0
2343,ex2_ch4_g5_restaurant_A_IO,chain4,5,restaurant,A,Interaction only,dyad7,loc,2hDine,1.0,0.0,5.212589,testing,1.0
2344,ex2_ch4_g5_microphone_A_IO,chain4,5,microphone,A,Interaction only,dyad7,obj,"1hMicrophone,1hMic.Outline,Sing",3.0,0.0,2.291481,testing,1.0
2345,ex2_ch4_g5_bible_A_IO,chain4,5,bible,A,Interaction only,dyad7,obj,2hOpenBook<repeated>,1.0,0.0,1.764796,testing,1.0
2346,ex2_ch4_g5_prison_A_IO,chain4,5,prison,A,Interaction only,dyad7,loc,"2hPoint.Box,2hDrawLines",2.0,0.0,3.137675,testing,1.0
2347,ex2_ch4_g5_to_cook_A_IO,chain4,5,to cook,A,Interaction only,dyad7,act,"2hChop,1hHoldPan,1hMix",3.0,0.0,3.645423,testing,1.0
2348,ex2_ch4_g5_hairdresser_A_IO,chain4,5,hairdresser,A,Interaction only,dyad7,person,"1hPointSelf<self-repeated>,2hScissors-HoldHair<left>",2.0,0.0,3.045027,testing,1.0
2349,ex2_ch4_g5_camera_A_IO,chain4,5,camera,A,Interaction only,dyad7,obj,"2hBox.Outline,1hPress<repeated>",2.0,0.0,3.318146,testing,1.0
2350,ex2_ch4_g5_to_preach_A_IO,chain4,5,to preach,A,Interaction only,dyad7,act,"2hTell,2hTell",2.0,1.0,2.334349,testing,1.0
2351,ex2_ch4_g5_concert_hall_A_IO,chain4,5,concert hall,A,Interaction only,dyad7,loc,"2hSpace,Sing",2.0,0.0,5.845607,testing,1.0
2352,ex2_ch4_g5_to_sing_B_IO,chain4,5,to sing,B,Interaction only,dyad8,act,1hSing<right-repeated>,1.0,0.0,2.381502,testing,1.0
2353,ex2_ch4_g5_to_cook_B_IO,chain4,5,to cook,B,Interaction only,dyad8,act,"1hPut,1hPut,1hHoldPan<shake>",3.0,1.0,3.009662,testing,1.0
