matrix_idx,gesture_id,chain,generation,target,director,condition,participant,ent_type,code_string,code_len,num_reps,vid_len,phase,acc
411,ex1_ch2_g3_bible_B_TI,chain2,3,bible,B,Transmission + Interaction,full16,obj,"2hOpenBook,1hCross,2hOpenBook,(1hPalm,1hPointatObj<atObj>)",5.0,1.0,3.43114,testing,1.0
412,ex1_ch2_g3_to_sing_B_TI,chain2,3,to sing,B,Transmission + Interaction,full16,act,"Sing+1hMicrophone<hold>,1hPoint<away>",2.0,0.0,3.080885,testing,1.0
413,ex1_ch2_g3_to_cook_B_TI,chain2,3,to cook,B,Transmission + Interaction,full16,act,"1hPour<right>,1hPour<left>,2hBowl-Mix",3.0,1.0,2.097936,testing,1.0
414,ex1_ch2_g3_hairdresser_B_TI,chain2,3,hairdresser,B,Transmission + Interaction,full16,person,"1hWave,2hScissors-HoldHair<left>,2hPointSelf<self-repeated>",3.0,0.0,3.080974,testing,1.0
415,ex1_ch2_g3_to_give_a_haircut_B_TI,chain2,3,to give a haircut,B,Transmission + Interaction,full16,act,"2hScissors-HoldHair<left>,2hFluff,2hScissors-HoldHair<left>",3.0,1.0,2.949707,testing,1.0
416,ex1_ch2_g3_prison_B_TI,chain2,3,prison,B,Transmission + Interaction,full16,loc,"2hSpace,2hwrists.Together<hold>+Sad",2.0,0.0,2.811646,testing,1.0
417,ex1_ch2_g3_to_take_a_photo_B_TI,chain2,3,to take a photo,B,Transmission + Interaction,full16,act,2hCamera<asymm-1Press>,1.0,0.0,2.553746,testing,1.0
418,ex1_ch2_g3_to_make_an_arrest_B_TI,chain2,3,to make an arrest,B,Transmission + Interaction,full16,act,"1hPoint<away-right>,1hStop<right>,2hwrists.Together<right>",3.0,0.0,2.081036,testing,1.0
419,ex1_ch2_g3_darkroom_B_TI,chain2,3,darkroom,B,Transmission + Interaction,full16,loc,1hPalm.Feel<centre-repeated>,1.0,0.0,2.152057,testing,1.0
420,ex1_ch2_g3_chef_B_TI,chain2,3,chef,B,Transmission + Interaction,full16,person,"2hMustache,2hHat",2.0,0.0,1.620735,testing,1.0
421,ex1_ch2_g3_police_officer_B_TI,chain2,3,police officer,B,Transmission + Interaction,full16,person,"2hPointSelf<self-repeated>,1hPoint<away-right>,1hStop<right>",3.0,0.0,2.161135,testing,1.0
422,ex1_ch2_g3_frying_pan_B_TI,chain2,3,frying pan,B,Transmission + Interaction,full16,obj,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>)",3.0,1.0,1.435868,testing,1.0
423,ex1_ch2_g3_camera_B_TI,chain2,3,camera,B,Transmission + Interaction,full16,obj,"2hCamera<asymm-1Press>,1hPointatObj<atObj>",2.0,0.0,1.261135,testing,1.0
424,ex1_ch2_g3_scissors_B_TI,chain2,3,scissors,B,Transmission + Interaction,full16,obj,"1hScissors,(1hScissors<hold>,1hPointatObj<atObj>)",3.0,1.0,1.559629,testing,1.0
425,ex1_ch2_g3_restaurant_B_TI,chain2,3,restaurant,B,Transmission + Interaction,full16,loc,"2hSpace,2hDine",2.0,0.0,1.68229,testing,1.0
426,ex1_ch2_g3_hair_salon_B_TI,chain2,3,hair salon,B,Transmission + Interaction,full16,loc,"2hSpace,2hScissors-HoldHair<left>",2.0,0.0,2.48108,testing,1.0
427,ex1_ch2_g3_vicar_B_TI,chain2,3,vicar,B,Transmission + Interaction,full16,person,"2hPointSelf<self-repeated>,1hCross,2hPray",3.0,0.0,2.564903,testing,1.0
428,ex1_ch2_g3_concert_hall_B_TI,chain2,3,concert hall,B,Transmission + Interaction,full16,loc,"2hSpace,2hViolin<play>",2.0,0.0,1.673628,testing,1.0
429,ex1_ch2_g3_handcuffs_B_TI,chain2,3,handcuffs,B,Transmission + Interaction,full16,obj,"2hwrists.Together,1hPointatObj<atObj>",2.0,0.0,1.233423,testing,1.0
430,ex1_ch2_g3_singer_B_TI,chain2,3,singer,B,Transmission + Interaction,full16,person,"2hPointSelf<self-repeated>,Sing+1hMicrophone<hold>",2.0,0.0,1.899818,testing,1.0
431,ex1_ch2_g3_church_B_TI,chain2,3,church,B,Transmission + Interaction,full16,loc,"2hSpace,1hCross",2.0,0.0,2.563627,testing,1.0
432,ex1_ch2_g4_microphone_A_TI,chain2,4,microphone,A,Transmission + Interaction,full17,obj,"(Sing+1hMicrophone<hold>,1hPointatObj<atObj>)",2.0,0.0,9.752514,testing,0.0
433,ex1_ch2_g4_hairdresser_A_TI,chain2,4,hairdresser,A,Transmission + Interaction,full17,person,"1hPointSelf<self-repeated>,1hWave,1hScissors<rightleft>,1hScissors<leftright>,1hPointSelf<self-repeated>",5.0,2.0,8.431374,testing,1.0
434,ex1_ch2_g4_darkroom_A_TI,chain2,4,darkroom,A,Transmission + Interaction,full17,loc,1hPalm.Feel<right-left>,1.0,0.0,3.179237,testing,1.0
435,ex1_ch2_g4_frying_pan_A_TI,chain2,4,frying pan,A,Transmission + Interaction,full17,obj,"1hHoldPan<shake>,1hPointatObj<atObj>",2.0,0.0,2.866016,testing,1.0
436,ex1_ch2_g4_to_take_a_photo_A_TI,chain2,4,to take a photo,A,Transmission + Interaction,full17,act,"2hCamera<left-asymm-repeatedPress*5>,[2hCamera<right-asymm-repeatedPress*4>*2,2hCamera<centre-asymm-repeatedPress*4>,2hCamera<left-asymm-repeatedPress*4>",4.0,3.0,5.890987,testing,0.0
437,ex1_ch2_g4_singer_A_TI,chain2,4,singer,A,Transmission + Interaction,full17,person,"1hPointSelf<self-repeated>,Sing+1hMicrophone<right>,1hMicrophone<left>",3.0,1.0,3.632909,testing,1.0
438,ex1_ch2_g4_concert_hall_A_TI,chain2,4,concert hall,A,Transmission + Interaction,full17,loc,"2hSpace,2hInstrument<play>",2.0,0.0,4.626914,testing,1.0
439,ex1_ch2_g4_to_sing_A_TI,chain2,4,to sing,A,Transmission + Interaction,full17,act,Sing+1hMicrophone<hold>,1.0,0.0,3.695093,testing,1.0
440,ex1_ch2_g4_to_preach_A_TI,chain2,4,to preach,A,Transmission + Interaction,full17,act,"1hGive,2hOpenBook,Sing+2hOpenBook",3.0,1.0,6.229704,testing,0.0
441,ex1_ch2_g4_restaurant_A_TI,chain2,4,restaurant,A,Transmission + Interaction,full17,loc,"2hSpace,2hDine",2.0,0.0,4.162038,testing,1.0
442,ex1_ch2_g4_photographer_A_TI,chain2,4,photographer,A,Transmission + Interaction,full17,person,"1hPointSelf<self-repeated>,2hCamera<left-asymm-pressRepeated*3,2hCamera<right-asymm-pressRepeated*3>",3.0,1.0,3.099477,testing,1.0
443,ex1_ch2_g4_hair_salon_A_TI,chain2,4,hair salon,A,Transmission + Interaction,full17,loc,"2hSpace,1hWave,2hScissors-HoldHair<left>",3.0,0.0,5.085498,testing,1.0
444,ex1_ch2_g4_to_make_an_arrest_A_TI,chain2,4,to make an arrest,A,Transmission + Interaction,full17,act,"Frown+1hPoint<away-left>,1hStop<left>,2hwristsTogether",3.0,0.0,2.475753,testing,1.0
445,ex1_ch2_g4_to_give_a_haircut_A_TI,chain2,4,to give a haircut,A,Transmission + Interaction,full17,act,"1hWave,1hScissors<rightleft>,1hScissors<leftright>",3.0,1.0,3.978757,testing,0.0
446,ex1_ch2_g4_handcuffs_A_TI,chain2,4,handcuffs,A,Transmission + Interaction,full17,obj,"2hwrists.Together,1hPointatObj<atObj>",2.0,0.0,2.226403,testing,1.0
447,ex1_ch2_g4_scissors_A_TI,chain2,4,scissors,A,Transmission + Interaction,full17,obj,"2hScissors-HoldHair<left>,(1hScissors<hold>,1hPointatObj<atObj>)",3.0,0.0,3.150291,testing,1.0
448,ex1_ch2_g4_vicar_A_TI,chain2,4,vicar,A,Transmission + Interaction,full17,person,"1hPointSelf<self-repeated>,1hCross",2.0,0.0,3.735396,testing,1.0
449,ex1_ch2_g4_prison_A_TI,chain2,4,prison,A,Transmission + Interaction,full17,loc,"2hSpace,2hwrists.Together<hold>+Sad",2.0,0.0,2.980989,testing,1.0
450,ex1_ch2_g4_police_officer_A_TI,chain2,4,police officer,A,Transmission + Interaction,full17,person,"1hPointSelf<self-repeated>,Frown+1hPoint<away-left>,1hStop<left>,2hwrists.Together,1hPointSelf<self-repeated>",5.0,1.0,5.228358,testing,1.0
451,ex1_ch2_g4_church_A_TI,chain2,4,church,A,Transmission + Interaction,full17,loc,"2hSpace,2hPray,1hCross,REST,2hSpace",5.0,1.0,6.433704,testing,1.0
452,ex1_ch2_g4_camera_A_TI,chain2,4,camera,A,Transmission + Interaction,full17,obj,"2hCamera<asymm-repeatedPress*4>,1hPointatObj<atObj>",2.0,0.0,3.462261,testing,1.0
453,ex1_ch2_g4_bible_A_TI,chain2,4,bible,A,Transmission + Interaction,full17,obj,"2hOpenBook,(1hPalm,1hPointatObj<atObj>)",3.0,0.0,2.07048,testing,1.0
454,ex1_ch2_g4_to_cook_A_TI,chain2,4,to cook,A,Transmission + Interaction,full17,act,"1hPour<right>,1hPour<left>",2.0,1.0,2.418593,testing,1.0
455,ex1_ch2_g4_chef_A_TI,chain2,4,chef,A,Transmission + Interaction,full17,person,"2hMustache,2hHat",2.0,0.0,1.525522,testing,1.0
456,ex1_ch2_g4_to_cook_B_TI,chain2,4,to cook,B,Transmission + Interaction,full18,act,"1hPour<right>,1hPour<left>",2.0,1.0,1.826615,testing,1.0
457,ex1_ch2_g4_restaurant_B_TI,chain2,4,restaurant,B,Transmission + Interaction,full18,loc,"2hSpace,2hDine<repeated>",2.0,0.0,4.124664,testing,1.0
458,ex1_ch2_g4_to_sing_B_TI,chain2,4,to sing,B,Transmission + Interaction,full18,act,Sing+1hMicrophone<hold>,1.0,0.0,3.141029,testing,1.0
459,ex1_ch2_g4_hair_salon_B_TI,chain2,4,hair salon,B,Transmission + Interaction,full18,loc,"2hSpace,2hScissors-HoldHair<left>,2hScissors-HoldHair<right>,2hScissors-HoldHair<left>,2hSpace",5.0,3.0,4.663649,testing,1.0
460,ex1_ch2_g4_microphone_B_TI,chain2,4,microphone,B,Transmission + Interaction,full18,obj,"(Sing+1hMicrophone<hold>,1hPointatObj<atObj>)",2.0,0.0,3.042283,testing,1.0
461,ex1_ch2_g4_prison_B_TI,chain2,4,prison,B,Transmission + Interaction,full18,loc,"2hSpace,2hwrists.Together<hold>+Sad",2.0,0.0,2.75556,testing,1.0
462,ex1_ch2_g4_photographer_B_TI,chain2,4,photographer,B,Transmission + Interaction,full18,person,"1hPalmSelf<self-repeated>,2hCamera<left-symm-repeatedPress*2>,2hCamera<right-symm-repeatedPress*2>,2hCamera<left>",4.0,2.0,2.46056,testing,1.0
463,ex1_ch2_g4_to_preach_B_TI,chain2,4,to preach,B,Transmission + Interaction,full18,act,"1hGive,2hHeart,1hCross,(2hOpenBook,Lean)<repeated>",5.0,0.0,8.450329,testing,0.0
464,ex1_ch2_g4_bible_B_TI,chain2,4,bible,B,Transmission + Interaction,full18,obj,"2hOpenBook,1hCross,2hOpenBook,(1hPalm,1hPointatObj<atObj>),2hOpenBook<repeated>",6.0,2.0,3.920807,testing,1.0
465,ex1_ch2_g4_to_take_a_photo_B_TI,chain2,4,to take a photo,B,Transmission + Interaction,full18,act,"2hCamera<right-symm-1Press>,2hCamera<left-symm-1Press>,2hCamera<right>,symm,1Press>",5.0,2.0,3.554845,testing,1.0
466,ex1_ch2_g4_camera_B_TI,chain2,4,camera,B,Transmission + Interaction,full18,obj,"2hCamera<symm-1Press>,1hPointatObj<atObj>,2hCamera<asymm-1Press>",3.0,1.0,1.948943,testing,1.0
467,ex1_ch2_g4_darkroom_B_TI,chain2,4,darkroom,B,Transmission + Interaction,full18,loc,1hPalm.Feel<right-left>,1.0,0.0,1.3564,testing,1.0
468,ex1_ch2_g4_singer_B_TI,chain2,4,singer,B,Transmission + Interaction,full18,person,"1hPointSelf<self-repeated>,Sing+1hMicrophone<hold>",2.0,0.0,2.538467,testing,1.0
469,ex1_ch2_g4_concert_hall_B_TI,chain2,4,concert hall,B,Transmission + Interaction,full18,loc,"2hSpace,2hViolin<left-play>",2.0,0.0,2.719697,testing,1.0
470,ex1_ch2_g4_handcuffs_B_TI,chain2,4,handcuffs,B,Transmission + Interaction,full18,obj,"2hwrists.Together<hold>,1hPointatObj<atObj>,all,2hwrists.Together",4.0,1.0,2.348193,testing,1.0
471,ex1_ch2_g4_to_give_a_haircut_B_TI,chain2,4,to give a haircut,B,Transmission + Interaction,full18,act,"1hStop,2hScissors-HoldHair<left>,1hStop,2hScissors-HoldHair<left>,2hScissors-HoldHair<right>,2hScissors-HoldHair<left>",6.0,4.0,5.886093,testing,1.0
472,ex1_ch2_g4_church_B_TI,chain2,4,church,B,Transmission + Interaction,full18,loc,"2hSpace,1hCross",2.0,0.0,2.493745,testing,1.0
473,ex1_ch2_g4_to_make_an_arrest_B_TI,chain2,4,to make an arrest,B,Transmission + Interaction,full18,act,"1hPoint<away-right>,1hStop<right>,2hwrists.Together<right>",3.0,0.0,2.250568,testing,1.0
474,ex1_ch2_g4_police_officer_B_TI,chain2,4,police officer,B,Transmission + Interaction,full18,person,"1hPointSelf<self-repeated>,1hPoint<away-right>,1hStop<right>,2hwrists.Together<right>,1hPointSelf<self-repeated>",5.0,1.0,2.655173,testing,1.0
475,ex1_ch2_g4_hairdresser_B_TI,chain2,4,hairdresser,B,Transmission + Interaction,full18,person,"1hPointSelf<self-repeated>,2hScissors-HoldHair<left>",2.0,0.0,2.551202,testing,1.0
476,ex1_ch2_g4_scissors_B_TI,chain2,4,scissors,B,Transmission + Interaction,full18,obj,"(1hScissors-Hair<left>,1hPointatObj<atObj>)",2.0,0.0,2.535341,testing,1.0
477,ex1_ch2_g4_chef_B_TI,chain2,4,chef,B,Transmission + Interaction,full18,person,2hMustacheHat,1.0,0.0,1.838496,testing,1.0
478,ex1_ch2_g4_vicar_B_TI,chain2,4,vicar,B,Transmission + Interaction,full18,person,"1hPointSelf<self-repeated>,1hCross",2.0,0.0,2.738462,testing,1.0
479,ex1_ch2_g4_frying_pan_B_TI,chain2,4,frying pan,B,Transmission + Interaction,full18,obj,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>),1hHoldPan<shake>,1hPointatObj<atObj>",5.0,3.0,2.258197,testing,1.0
480,ex1_ch2_g5_darkroom_A_TI,chain2,5,darkroom,A,Transmission + Interaction,full19,loc,1hPalm.Feel<left-right>,1.0,0.0,5.944999,testing,1.0
481,ex1_ch2_g5_to_take_a_photo_A_TI,chain2,5,to take a photo,A,Transmission + Interaction,full19,act,"1hPoint<away-left>,1hStop<left>,2hCamera<left-asymm-pressRepeated*2>,2hCamera<right-asymm-pressRepeated*2>,2hCamera<left-asymm-pressRepeated*>",5.0,2.0,4.950192,testing,1.0
482,ex1_ch2_g5_to_give_a_haircut_A_TI,chain2,5,to give a haircut,A,Transmission + Interaction,full19,act,"1hStop<left>,2hScissors-HoldHair<left>",2.0,0.0,2.968533,testing,1.0
483,ex1_ch2_g5_church_A_TI,chain2,5,church,A,Transmission + Interaction,full19,loc,"2hSpace,1hCross",2.0,0.0,4.257087,testing,1.0
484,ex1_ch2_g5_hair_salon_A_TI,chain2,5,hair salon,A,Transmission + Interaction,full19,loc,"2hSpace,2hScissors-HoldHair<left>",2.0,0.0,3.828403,testing,1.0
485,ex1_ch2_g5_scissors_A_TI,chain2,5,scissors,A,Transmission + Interaction,full19,obj,"(1hScissors-Hair<left>,1hPointatObj<atObj>)",2.0,0.0,3.23394,testing,1.0
486,ex1_ch2_g5_to_make_an_arrest_A_TI,chain2,5,to make an arrest,A,Transmission + Interaction,full19,act,"1hPoint<away-left-repeated>,1hStop<left>,2hwrists.Together<left>+Sad",3.0,0.0,3.926448,testing,1.0
487,ex1_ch2_g5_to_preach_A_TI,chain2,5,to preach,A,Transmission + Interaction,full19,act,1hCross,1.0,0.0,3.778253,testing,1.0
488,ex1_ch2_g5_prison_A_TI,chain2,5,prison,A,Transmission + Interaction,full19,loc,"2hSpace,2hwrist.Together+Sad",2.0,0.0,3.027205,testing,1.0
489,ex1_ch2_g5_concert_hall_A_TI,chain2,5,concert hall,A,Transmission + Interaction,full19,loc,"2hSpace,1hViolin<play>,1hMicrophone+Sing",3.0,0.0,4.951895,testing,1.0
490,ex1_ch2_g5_restaurant_A_TI,chain2,5,restaurant,A,Transmission + Interaction,full19,loc,"2hSpace,2hEat<repeated>",2.0,0.0,3.297591,testing,1.0
491,ex1_ch2_g5_bible_A_TI,chain2,5,bible,A,Transmission + Interaction,full19,obj,"2hOpenBook<repeated>,1hCross,(1hPalm,1hPointatObj<atObj>),2hOpenBook<repeated>",5.0,1.0,4.482894,testing,1.0
492,ex1_ch2_g5_camera_A_TI,chain2,5,camera,A,Transmission + Interaction,full19,obj,"2hCamera<centreright-asymm-pressRepeated*5>,1hPointatObj<atObj>,2hCamera<asymm-pressRepeated*5>",3.0,1.0,3.231539,testing,1.0
493,ex1_ch2_g5_to_sing_A_TI,chain2,5,to sing,A,Transmission + Interaction,full19,act,"1hStop,(1hMicrophone+Sing)",2.0,0.0,2.883496,testing,1.0
494,ex1_ch2_g5_vicar_A_TI,chain2,5,vicar,A,Transmission + Interaction,full19,person,"1hStop,1hCross",2.0,0.0,3.438736,testing,0.0
495,ex1_ch2_g5_photographer_A_TI,chain2,5,photographer,A,Transmission + Interaction,full19,person,"1hPointSelf<self-repeated>,2hCamera<centreright-asymm-pressRepeated*5>",2.0,0.0,3.160459,testing,1.0
496,ex1_ch2_g5_singer_A_TI,chain2,5,singer,A,Transmission + Interaction,full19,person,"1hPointSelf<self-repeated>,(1hMicrophone+Sing)",2.0,0.0,2.829837,testing,1.0
497,ex1_ch2_g5_chef_A_TI,chain2,5,chef,A,Transmission + Interaction,full19,person,"1hPour<right>,1hPour<left>,1hPointSelf<self-repeated>",3.0,1.0,3.157089,testing,1.0
498,ex1_ch2_g5_police_officer_A_TI,chain2,5,police officer,A,Transmission + Interaction,full19,person,"1hPointSelf<self-repeated>,2hwrists.Together",2.0,0.0,3.593292,testing,1.0
499,ex1_ch2_g5_frying_pan_A_TI,chain2,5,frying pan,A,Transmission + Interaction,full19,obj,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>),1hHoldPan<shake>",4.0,2.0,3.656794,testing,1.0
500,ex1_ch2_g5_microphone_A_TI,chain2,5,microphone,A,Transmission + Interaction,full19,obj,"Sing+1hMicrophone<hold>,1hPointatObj<atObj>",2.0,0.0,3.081257,testing,1.0
501,ex1_ch2_g5_to_cook_A_TI,chain2,5,to cook,A,Transmission + Interaction,full19,act,"1hStop,1hPour<right>,1hPour<left>",3.0,1.0,3.599274,testing,1.0
502,ex1_ch2_g5_hairdresser_A_TI,chain2,5,hairdresser,A,Transmission + Interaction,full19,person,"1hPointSelf<self-repeated>,2hScissors-HoldHair<left>,1hPointSelf<self-repeated>",3.0,1.0,3.121017,testing,1.0
503,ex1_ch2_g5_handcuffs_A_TI,chain2,5,handcuffs,A,Transmission + Interaction,full19,obj,"2hwrists.Together<hold>,1hPointatObj<atObj>,2hwrists.Together",3.0,1.0,2.547478,testing,1.0
504,ex1_ch2_g5_scissors_B_TI,chain2,5,scissors,B,Transmission + Interaction,full20,obj,"(1hScissors,1hPointatObj<atObj>),1hScissors-Hair<right>,(1hScissors,1hPointatObj<atObj>)",5.0,3.0,3.622337,testing,1.0
505,ex1_ch2_g5_hairdresser_B_TI,chain2,5,hairdresser,B,Transmission + Interaction,full20,person,"1hPointSelf<self-repeated>,1hScissors-Hair<right>",2.0,0.0,2.828293,testing,1.0
506,ex1_ch2_g5_photographer_B_TI,chain2,5,photographer,B,Transmission + Interaction,full20,person,"1hPointSelf<self-repeated>,2hCamera<asymm-pressRepeated*2>",2.0,0.0,2.286466,testing,1.0
507,ex1_ch2_g5_concert_hall_B_TI,chain2,5,concert hall,B,Transmission + Interaction,full20,loc,"2hSpace,2hInstrument<play>,2hViolin<play>",3.0,0.0,5.418124,testing,1.0
508,ex1_ch2_g5_hair_salon_B_TI,chain2,5,hair salon,B,Transmission + Interaction,full20,loc,"2hSpace,1hScissors-Hair<right>",2.0,0.0,2.66613,testing,0.0
509,ex1_ch2_g5_chef_B_TI,chain2,5,chef,B,Transmission + Interaction,full20,person,"2hMustache,2hHat",2.0,0.0,2.671398,testing,1.0
510,ex1_ch2_g5_singer_B_TI,chain2,5,singer,B,Transmission + Interaction,full20,person,"1hPointSelf<self-repeated>,Sing+1hMicrophone",2.0,0.0,2.584071,testing,1.0
511,ex1_ch2_g5_microphone_B_TI,chain2,5,microphone,B,Transmission + Interaction,full20,obj,"Sing+1hMicrophone<hold>,1hPointatObj<atObj>",2.0,0.0,2.225531,testing,1.0
512,ex1_ch2_g5_bible_B_TI,chain2,5,bible,B,Transmission + Interaction,full20,obj,"2hOpenBook,1hCross,(1hPalm,1hPointatObj<atObj>)",4.0,0.0,3.241425,testing,1.0
513,ex1_ch2_g5_prison_B_TI,chain2,5,prison,B,Transmission + Interaction,full20,loc,"2hSpace,2hwrist.Together",2.0,0.0,2.420279,testing,1.0
514,ex1_ch2_g5_camera_B_TI,chain2,5,camera,B,Transmission + Interaction,full20,obj,"2hCamera<asymm-1Press>,2hCamera<asymm-1Press>,1hPointatObj<atObj>",3.0,1.0,3.095708,testing,1.0
515,ex1_ch2_g5_to_make_an_arrest_B_TI,chain2,5,to make an arrest,B,Transmission + Interaction,full20,act,"1hStop,2hwrists.Together",2.0,0.0,2.308486,testing,1.0
516,ex1_ch2_g5_handcuffs_B_TI,chain2,5,handcuffs,B,Transmission + Interaction,full20,obj,"2hwrists.Together,1hPointatObj<atObj>",2.0,0.0,2.160666,testing,1.0
517,ex1_ch2_g5_vicar_B_TI,chain2,5,vicar,B,Transmission + Interaction,full20,person,"1hPointSelf<self>,1hCross",2.0,0.0,2.686789,testing,1.0
518,ex1_ch2_g5_to_take_a_photo_B_TI,chain2,5,to take a photo,B,Transmission + Interaction,full20,act,"1hStop,2hCamera<leftright-asymm-pressRepeated*2>",2.0,0.0,2.924542,testing,1.0
519,ex1_ch2_g5_darkroom_B_TI,chain2,5,darkroom,B,Transmission + Interaction,full20,loc,1hPalm.Feel<right-left>,1.0,0.0,1.950525,testing,1.0
520,ex1_ch2_g5_to_sing_B_TI,chain2,5,to sing,B,Transmission + Interaction,full20,act,"1hStop,Sing+1hMicrophone",2.0,0.0,2.651291,testing,1.0
521,ex1_ch2_g5_to_preach_B_TI,chain2,5,to preach,B,Transmission + Interaction,full20,act,"1hStop,1hCross",2.0,0.0,2.299788,testing,1.0
522,ex1_ch2_g5_to_cook_B_TI,chain2,5,to cook,B,Transmission + Interaction,full20,act,"1hPour<right>,1hPour<left>",2.0,1.0,2.114606,testing,1.0
523,ex1_ch2_g5_restaurant_B_TI,chain2,5,restaurant,B,Transmission + Interaction,full20,loc,"2hSpace,2hDine",2.0,0.0,3.199479,testing,1.0
524,ex1_ch2_g5_to_give_a_haircut_B_TI,chain2,5,to give a haircut,B,Transmission + Interaction,full20,act,"1hStop,1hScissors-Hair<right>",2.0,0.0,2.86801,testing,1.0
525,ex1_ch2_g5_frying_pan_B_TI,chain2,5,frying pan,B,Transmission + Interaction,full20,obj,"1hHoldPan<shake>,(1hHoldPan<hold>,1hPointatObj<atObj>)",3.0,1.0,2.240593,testing,1.0
526,ex1_ch2_g5_police_officer_B_TI,chain2,5,police officer,B,Transmission + Interaction,full20,person,"1hPointSelf<self-repeated>,2hwrists.Together",2.0,0.0,2.481639,testing,1.0
527,ex1_ch2_g5_church_B_TI,chain2,5,church,B,Transmission + Interaction,full20,loc,"2hSpace,1hCross",2.0,0.0,2.328088,testing,1.0
528,ex1_ch3_g0_chef_A_TI,chain3,0,chef,A,Transmission + Interaction,s1,person,"2hHat,(1hHoldPan<shake>,1hStir)",3.0,0.0,,testing,
529,ex1_ch3_g0_restaurant_B_TI,chain3,0,restaurant,B,Transmission + Interaction,s26,loc,"2hOpenBook,(1hPalm,1hPointatObj<atObj>)+look+nod, 2hDine",4.0,0.0,,testing,
530,ex1_ch3_g0_frying_pan_B_TI,chain3,0,frying pan,B,Transmission + Interaction,s27,obj,1hHoldPan<shake>,1.0,0.0,,testing,
531,ex1_ch3_g0_to_cook_A_TI,chain3,0,to cook,A,Transmission + Interaction,s4,act,"2hBowl-Mix,1hPour<left>,1hPour<right>,2hBowl-Mix,2hPush,2hPull",6.0,2.0,,testing,
532,ex1_ch3_g0_vicar_B_TI,chain3,0,vicar,B,Transmission + Interaction,s29,person,"2hCollar,1hCross",2.0,0.0,,testing,
533,ex1_ch3_g0_church_B_TI,chain3,0,church,B,Transmission + Interaction,s30,loc,"1hOpenDoor+look,2hPray,1hCross,2hPray",4.0,1.0,,testing,
534,ex1_ch3_g0_bible_B_TI,chain3,0,bible,B,Transmission + Interaction,s31,obj,"2hTurnPage<repeated>,(1hPalm,1hPointatObj<atObj>),2hPray",4.0,0.0,,testing,
535,ex1_ch3_g0_to_preach_B_TI,chain3,0,to preach,B,Transmission + Interaction,s32,act,"2hTell,all*2",2.0,0.0,,testing,
536,ex1_ch3_g0_photographer_B_TI,chain3,0,photographer,B,Transmission + Interaction,s33,person,"Wink+2hCamera<symm,1Press>",2.0,0.0,,testing,
537,ex1_ch3_g0_darkroom_A_TI,chain3,0,darkroom,A,Transmission + Interaction,s10,loc,"2hPalm.Feel<centre,repeated>+look",2.0,0.0,,testing,
538,ex1_ch3_g0_camera_A_TI,chain3,0,camera,A,Transmission + Interaction,s11,obj,"2hCamera<asymm,1Press>",2.0,0.0,,testing,
539,ex1_ch3_g0_to_take_a_photo_A_TI,chain3,0,to take a photo,A,Transmission + Interaction,s12,act,"2hCamera<asymm,1Press>",2.0,0.0,,testing,
540,ex1_ch3_g0_singer_A_TI,chain3,0,singer,A,Transmission + Interaction,s13,person,"1hSing<right>,1hSing<right>",2.0,1.0,,testing,
541,ex1_ch3_g0_concert_hall_A_TI,chain3,0,concert hall,A,Transmission + Interaction,s14,loc,"2hViolin<play>,2hTrumpet<play>,2hDrums<play>,2hGuitar<play>",4.0,0.0,,testing,
542,ex1_ch3_g0_microphone_A_TI,chain3,0,microphone,A,Transmission + Interaction,s15,obj,"Sing+1hMicrophone<hold>,(1hMicrophone<hold>,1hPointatObj<atObj>)",3.0,1.0,,testing,
