comparison_id,pair,referent,hands_dtw,A_hands,B_hands,average_distance,average_distance_xyz,left_wrist,right_wrist,left_thumb,right_thumb,left_index,right_index,left_middle,right_middle,left_ring,right_ring,left_pinky,right_pinky,left_right_index,right_left_index,average_size,size_A,left_size_A,right_size_A,size_B,left_size_B,right_size_B,location,handshape,orientation,movement,sim_notes,speaker_1,round_1,director_1,target_1,accuracy_1,begin_time_1_adj,end_time_1_adj,duration_1_adj,iconic_1,A_LH_gesture_referent_1,A_RH_gesture_referent_1,B_LH_gesture_referent_1,B_RH_gesture_referent_1,A_speech_eng_1,B_speech_eng_1,speaker_2,round_2,director_2,target_2,accuracy_2,begin_time_2_adj,end_time_2_adj,duration_2_adj,iconic_2,A_LH_gesture_referent_2,A_RH_gesture_referent_2,B_LH_gesture_referent_2,B_RH_gesture_referent_2,A_speech_eng_2,B_speech_eng_2
667,18,11B,right,right,right,0.1693661374154965,0.1745615089699925,,0.3206568072454728,,0.1951218143977577,,0.0821102545423229,,0.0852897203765069,,0.1164211652380573,,0.2165970626928612,,,0.0559748243475228,0.02245139139263,0.0239242721117201,0.0209785106735399,0.0894982573024156,0.0369865686669776,0.1420099459378537,,,,,,A,1.0,A,11.0,,43315.0,43645.0,330.0,True,,11B,,,"And it's not on top then, but on the side right.",,B,2.0,B,11.0,,831370.0,832060.0,690.0,True,,,,11B,Mhm.,And then with that little ball in front.
668,18,14B,both,both,both,0.4415857594674934,0.445398010434554,0.5110876578161024,0.2736737932520285,0.4053403285878848,0.4136583724852202,0.3929802325286381,0.5839127229284754,0.3459041316884038,0.641170535171097,0.2914284894802728,0.6361915051689317,0.2359219099235741,0.567759434579292,,,0.351568876127298,0.1789217943033693,0.1685614507026794,0.1892821379040591,0.5242159579512268,0.4962766947985262,0.5521552211039273,,,,,,B,1.0,B,14.0,,66300.0,67290.0,990.0,True,,,14D,14B,Mhm and a...,"One of those kind, one of those little arms, so to speak.",A,2.0,A,14.0,,841790.0,842320.0,530.0,True,14B,14D,,,And those two crooked little arms.,
669,18,14D,both,both,both,0.4415857594674934,0.445398010434554,0.5110876578161024,0.2736737932520285,0.4053403285878848,0.4136583724852202,0.3929802325286381,0.5839127229284754,0.3459041316884038,0.641170535171097,0.2914284894802728,0.6361915051689317,0.2359219099235741,0.567759434579292,,,0.351568876127298,0.1789217943033693,0.1685614507026794,0.1892821379040591,0.5242159579512268,0.4962766947985262,0.5521552211039273,,,,,,B,1.0,B,14.0,,66300.0,67290.0,990.0,True,,,14D,14B,Mhm and a...,"One of those kind, one of those little arms, so to speak.",A,2.0,A,14.0,,841790.0,842320.0,530.0,True,14B,14D,,,And those two crooked little arms.,
670,18,14A,right,right,right,0.2743789646276799,0.2794188579561965,,0.1662668010963822,,0.2683991241829709,,0.2980373574034615,,0.2924351521720845,,0.3171909830917997,,0.3039443698193809,,,0.1193455169786699,0.1215150123554096,0.1507348943227254,0.0922951303880939,0.1171760216019302,0.0375735315667778,0.1967785116370826,,,,,,A,1.0,B,14.0,,68200.0,69100.0,900.0,True,,14A,,,"Yes, yes, and one of those little balls on top.",,B,1.0,B,14.0,,69135.0,69465.0,330.0,True,,,,14A,"Yes, yes, and one of those little balls on top.",And a ball.
671,18,14A,right,right,right,0.2999026321368825,0.3037389961512195,,0.7783037626287934,,0.120789140274348,,0.2005069119907318,,0.2243386400713319,,0.2383528169184079,,0.2371245209376817,,,0.0905585844255399,0.0639411472491497,0.068594293889212,0.0592880006090873,0.1171760216019302,0.0375735315667778,0.1967785116370826,,,,,,B,1.0,B,14.0,,69135.0,69465.0,330.0,True,,,,14A,"Yes, yes, and one of those little balls on top.",And a ball.,A,2.0,A,14.0,,840370.0,840800.0,430.0,True,,14A,,,"Oh, I have with the little ball on top.",
672,18,09D,left,left,left,0.3658843434541026,0.3666000282147772,0.4002642190223129,,0.1883748243948662,,0.363276525669856,,0.4326896448948276,,0.4346755743693837,,0.3760252723733694,,,,0.1126480983112165,0.0962829131238735,0.1242419077741421,0.0683239184736049,0.1290132834985596,0.2395947719657807,0.0184317950313385,,,,,,A,1.0,A,9.0,,96890.0,97740.0,850.0,True,09D,,,,"Yes, on the back is such a round that is stuck to it.",,B,2.0,B,9.0,,603840.0,604180.0,340.0,True,,,09D,,,And then with a disc on the back against it and a spoon in it.
673,18,02A,both,both,both,0.1678918817217964,0.1707775980657967,0.3281915171635444,0.3507114224934211,0.0524708400389884,0.0542397102449015,0.1862285899639736,0.0463093677607896,0.2511247031742447,0.0554615318576256,0.2845657542867453,0.0568618699199508,0.2699488886186739,0.0785883851386979,,,0.3238418961763226,0.2092024764525313,0.2221286553356919,0.1962762975693708,0.4384813159001138,0.3604095935043697,0.5165530382958579,,,,,,B,1.0,B,2.0,,112670.0,113640.0,970.0,True,,,02A-REP,02A,,"Oh, I now have the one with the teepee tent on his head.",A,1.0,B,2.0,,119500.0,120620.0,1120.0,True,02A,02A,,,"There is a teepee, there is say one very pointed triangle",
674,18,02A,both,both,both,0.15915774460769,0.1615119121687361,0.3607245505531042,0.4857953005974348,0.0278044206330614,0.0389661645273766,0.1250016667922326,0.0466280565741905,0.1881883159771516,0.0539009721567606,0.2235636802537215,0.0552770665837216,0.2282187487591052,0.0758239918844193,,,0.3044148064369446,0.2092024764525313,0.2221286553356919,0.1962762975693708,0.3996271364213579,0.3163204070844301,0.4829338657582858,,,,,,A,1.0,B,2.0,,119500.0,120620.0,1120.0,True,02A,02A,,,"There is a teepee, there is say one very pointed triangle",,B,1.0,B,2.0,,133690.0,134570.0,880.0,True,,,02A,02A,,He just has a very large triangle on his head.
675,18,02C,left_right,left,right,0.350209010550635,0.352019573388369,0.0721978620811813,0.1926757758573609,0.2113296809522524,0.1659827052985685,0.363402910186932,0.2736333492569973,0.5148285322525127,0.4033685035088983,0.5550598941638847,0.4109312736800771,0.5166945562386054,0.3581587439682278,0.387818351717584,0.4109994285732315,0.125444096076377,0.1163849432884795,0.171344111262949,0.06142577531401,0.1345032488642746,0.043334396178808,0.2256721015497412,,,,,,A,1.0,B,2.0,,126260.0,126960.0,700.0,True,02C,,,,That sticks in like that?,,B,1.0,B,2.0,,139880.0,140640.0,760.0,True,,,,02C,,"I don't know, some kind of bar or something."
676,18,02C,both,both,right,0.2498423307198194,0.2529501945713497,0.0946877715565791,0.1806280037720212,0.3050573874440526,0.0578328635064488,0.3231215648259619,0.0387485607932714,0.4772405318929206,0.1339751523548479,0.5037678638742832,0.1915243756625715,0.5053627767228891,0.186161116231986,,,0.110886086792086,0.0872689247198974,0.093365690504789,0.0811721589350058,0.1345032488642746,0.043334396178808,0.2256721015497412,,,,,,B,1.0,B,2.0,,139880.0,140640.0,760.0,True,,,,02C,,"I don't know, some kind of bar or something.",A,2.0,A,2.0,,819080.0,819410.0,330.0,True,02C,02C,,,And then that round sticking in like that from the left.,
677,18,02A,both,both,both,0.1559704974609317,0.1599821340436384,0.1124847283761659,0.5657921895038752,0.0795341168400673,0.0747656582303709,0.1419728418306098,0.0681763920001849,0.1700246770300275,0.0909386362326599,0.1701035280548288,0.1155524516739236,0.1521354542435124,0.1301652955149542,,,0.2394920213047349,0.3265926589403303,0.3730126295173001,0.2801726883633605,0.1523913836691396,0.1436312835875888,0.1611514837506903,,,,,,B,1.0,B,2.0,,153990.0,154460.0,470.0,True,,,02A,02A,,,A,1.0,B,2.0,,162090.0,162900.0,810.0,True,02A,02A-REP,,,"E- Oh, okay, really such a very sharp point.",
678,18,02A,both,both,both,0.1539075842644058,0.1552746965787284,0.3542074041851896,0.6170508689371776,0.0695763783003454,0.0276273056798096,0.0784086049341696,0.0353081301165117,0.1416138419338452,0.0434056757672561,0.1756222945239717,0.0493328548774922,0.1894655682416003,0.0652720836755008,,,0.3354968913479713,0.3265926589403303,0.3730126295173001,0.2801726883633605,0.3444011237556122,0.2852619955616803,0.4035402519495442,,,,,,A,1.0,B,2.0,,162090.0,162900.0,810.0,True,02A,02A-REP,,,"E- Oh, okay, really such a very sharp point.",,B,1.0,B,2.0,,165115.0,165445.0,330.0,True,,,02A,02A,,"Yes, yes, yes."
679,18,02A,both,both,both,0.1506096916837815,0.1573041639125516,0.4464615465233338,0.554848176895697,0.0737021988330612,0.0809339102084688,0.0673000998764716,0.0533821929630948,0.1136208050074075,0.0439479752246278,0.1460486425673592,0.038372762860058,0.159055696854863,0.0296422923909355,,,0.2354922024041059,0.1265832810525996,0.1420965211936944,0.1110700409115048,0.3444011237556122,0.2852619955616803,0.4035402519495442,5.0,5.0,5.0,5.0,,B,1.0,B,2.0,,165115.0,165445.0,330.0,True,,,02A,02A,,"Yes, yes, yes.",A,1.0,B,2.0,,172640.0,172970.0,330.0,True,02A,02A,,,"Yes, because there's also one with more of a flattened, but I just had that one already.",
680,18,07D,left_right,left,right,0.3513156382781739,0.3756547263791863,1.4945306400316858,0.5228489206648789,0.4169996566944676,0.2073440709062234,0.631426225822088,0.2257297120332814,0.4119740977766967,0.2083447821734334,0.3678324728691664,0.1604220209870653,0.3454246348075861,0.1845404316956122,0.3114194777443173,0.5860852722801966,0.1442861414299367,0.0173879703313912,0.016953508564289,0.0178224320984934,0.2711843125284822,0.2027872296520925,0.3395813954048717,,,,,,A,1.0,A,7.0,,200630.0,200960.0,330.0,True,07D,,,,"Yes, yes, and there is such a very small bulge to the left.",,B,2.0,B,7.0,,797700.0,798030.0,330.0,True,,,,07D,,Small flup but I don't know what that is.
681,18,07A,both,both,right,0.5202463303136424,0.5228679363837798,0.808970676593046,0.5649522739051255,0.7019377585210849,0.1892410784749006,0.973533229029784,0.2015135661903838,0.976762763187378,0.1338769225394482,0.8837287267648545,0.0758929590004631,0.6644019413324966,0.0681440682247437,,,0.2085214963975481,0.369254157106548,0.45299773208011,0.285510582132986,0.0477888356885483,0.0131042039385392,0.0824734674385573,,,,,,A,1.0,A,7.0,,205390.0,206170.0,780.0,True,07A,07A,,,A kind of square tray standing on it.,,B,1.0,A,7.0,,219045.0,219375.0,330.0,True,,,,07A,"Yes, yes","And then such a tray, indeed."
682,18,07B,right,right,right,0.2264995387442118,0.2303513831074243,,0.2791637537617588,,0.1770240311537084,,0.1984811205483559,,0.2229454958393843,,0.2462283446357878,,0.2351544865262755,,,0.1453778252075271,0.0561967340473656,0.0304763424069138,0.0819171256878174,0.2345589163676885,0.0976558149055063,0.3714620178298707,,,,,,A,1.0,A,7.0,,208020.0,208700.0,680.0,True,,07B,,,Or that is attached at the top.,,B,1.0,A,7.0,,215440.0,216800.0,1360.0,True,,,,07B,,"Oh wait, you also have one with a kind of platform right through it."
683,18,16A,both,both,both,0.2953605234122721,0.2968228943424259,0.922302043464826,0.9798657779962162,0.0738756112731137,0.064968493481473,0.1263420229485723,0.1372461106916286,0.1697290879983957,0.167933939063132,0.2138134873489338,0.1933042636149188,0.2839714909812199,0.2109739520848349,,,0.3755292571275337,0.286936820865881,0.3232359162142953,0.2506377255174667,0.4641216933891865,0.4453748105031553,0.4828685762752177,,,,,,B,1.0,B,16.0,,248170.0,249120.0,950.0,True,,,16A,16A,,"Such a cone, like this.",A,1.0,B,16.0,,255030.0,255580.0,550.0,True,16A,16A,,,But the cone is the easiest.,
684,18,16A,both,both,both,0.2825918551303447,0.2835337360329409,0.8682771086947886,1.1266186579951214,0.0583712862704954,0.0843752645282853,0.1278050604206547,0.1063735749342387,0.1538634462249852,0.1216350277931376,0.1954864830606477,0.135991404308852,0.2475387717333426,0.1647661755995863,,,0.3621106157822786,0.3598885220621997,0.3943877948500822,0.3253892492743172,0.3643327095023576,0.3135182987129863,0.4151471202917289,,,,,,A,1.0,B,16.0,,259180.0,259920.0,740.0,True,16A,16A,,,And that little cone that is on it also sticks out on the side to li-,,B,2.0,A,16.0,,720990.0,722540.0,1550.0,True,,,16A,16A,,"With such a thing on top, such a thing"
685,18,03C,right,right,right,0.4453189144785393,0.4460082418558642,,0.1583896414792308,,0.3564723208638439,,0.6595999477844543,,0.5727907704283974,,0.4916113498923614,,0.4330494564229477,,,0.0973151731517452,0.0401453969249729,0.0164412232140434,0.0638495706359024,0.1544849493785174,0.122283714061627,0.1866861846954078,,,,,,A,1.0,A,3.0,,277685.0,278015.0,330.0,True,,03C,,,And that he's kind of twisted like that.,,B,2.0,B,3.0,,539690.0,540600.0,910.0,True,,,,03C,,This is with that triangle at the bottom and then such a spiral upward.
686,18,12C,right,right,right,0.471167612789774,0.4730593665560236,,0.7476674840727863,,0.388649865469725,,0.4456969996197765,,0.4565458973407419,,0.4232374374539326,,0.365207992781682,,,0.3837752297057564,0.2396920219227563,0.072076889609479,0.4073071542360335,0.5278584374887566,0.0343929563130871,1.021323918664426,,,,,,B,1.0,B,12.0,,297360.0,297710.0,350.0,True,,,,12C,,,A,2.0,A,12.0,,742735.0,743065.0,330.0,True,,12C,,,"Oh yes, I had the one with the thorn in the arm.",
687,18,10D,left_right,left,right,0.3347033719503423,0.3383188024364656,0.7198785325642179,1.1452674810950276,0.5599498535533189,0.1696162404611832,0.7537168799107494,0.0521665534525679,0.8298019257051029,0.1476205920309979,0.815211877929862,0.1280704989267656,0.7100747393006225,0.0486794766255546,0.142530223121686,0.8275145280728754,0.1896956627868562,0.2301288485730276,0.33210470814664,0.1281529889994151,0.1492624770006849,0.0516487588936304,0.2468761951077393,,,,,,B,1.0,B,10.0,,343480.0,344220.0,740.0,True,,,,10D,,And another kind of square diagonally to the left behind it.,A,2.0,A,10.0,,589290.0,589910.0,620.0,True,10D,,,,"Yes, with that square sticking in at the top like that, yes",Yes.
688,18,08C,both,both,both,0.5484620230125449,0.5490320351385132,1.1480189603849988,0.8139119962451772,0.4537370638917561,0.5243447474043007,0.651661158419533,0.655188869665245,0.4941358071790534,0.4668496906150882,0.431399053263644,0.3291867578802106,0.3575219830445673,0.2555881881569641,,,0.1592872778975531,0.0499663123425895,0.0497493339912625,0.0501832906939165,0.2686082434525167,0.265200346807902,0.2720161400971315,,,,,,B,1.0,B,8.0,,414270.0,415950.0,1680.0,True,,,08C,08C,,"And he has such a long nose, kind of like Pinocchio, you know one of those....",A,2.0,A,8.0,,675020.0,675710.0,690.0,True,08C,08D,,,"Yes, two little arms.",And then that leg.
689,18,08B,both,both,both,0.2750244787231514,0.2795555339029661,0.8384257060207815,0.715056721786913,0.1599929627870341,0.0435994077788627,0.3064517704047538,0.1642551522900671,0.3065243665750956,0.1377508355360965,0.2435683563379717,0.1155811977768216,0.1743288660979312,0.0947584012854877,,,0.2814187517350415,0.1475083826517549,0.1496642669203662,0.1453524983831436,0.415329120818328,0.3615541984334954,0.4691040432031607,,,,,,B,1.0,B,8.0,,425140.0,425820.0,680.0,True,,,08B,08B,,"Yes, a kind of square with two turrets on the side.",A,1.0,B,8.0,,459580.0,459910.0,330.0,True,08B,08B,,,And that then has two protrusions-spines.,Yes.
690,18,08A,right,right,right,0.7537643651757301,0.7541823758961058,,1.1649931332770118,,0.3659018796693914,,0.7368224734216295,,0.799396269334506,,0.7687819025959164,,0.6866905327559257,,,0.1600598780987282,0.1259877935966986,0.030788647057448,0.2211869401359492,0.1941319626007578,0.0602224396568432,0.3280414855446725,,,,,,B,1.0,B,8.0,,442950.0,443500.0,550.0,True,,,,08A,,"Not flat, but say, so in.",A,1.0,B,8.0,,457465.0,457795.0,330.0,True,,08A,,,"Okay, so one of those squares that sticks in like that.",
691,18,08E,right,right,right,0.4440221716310145,0.4471979942815217,,1.0476686762131646,,0.2108427963521003,,0.2408004038007015,,0.3575577567425828,,0.3980180066297699,,0.4092453900477679,,,0.1712516849602,0.149913452585032,0.0953619395608489,0.204464965609215,0.1925899173353679,0.0416369682741956,0.3435428663965402,,,,,,B,1.0,B,8.0,,448020.0,449970.0,1950.0,True,,,,08E,,,A,2.0,A,8.0,,671570.0,672000.0,430.0,True,,08E,,,And then under...,"Oh, and his little arm like this."
692,18,13A,both,both,both,0.2324567816861715,0.2429866283239987,0.5536598331679758,0.8863513188428204,0.0876704657205542,0.2082543509516611,0.042467594594264,0.132536504008992,0.038324059239967,0.1243819384255529,0.0764233818496616,0.2030952399252246,0.1561608195718898,0.2801558739354942,,,0.3832778677731162,0.2989118488190658,0.1701504703931614,0.4276732272449702,0.4676438867271666,0.4002592536953539,0.5350285197589794,,,,,,A,1.0,A,13.0,,484280.0,484860.0,580.0,True,13A,13A,,,As if they were spheres or triangles attached to...,,B,2.0,B,13.0,,732100.0,733370.0,1270.0,True,,,13A,13A,Mhm.,I have the one you just had at the last I think with those little balls on the side.
693,18,06B,right,right,right,0.1679678484192011,0.1716267528094468,,0.2004964230642449,,0.1081209064881775,,0.1822655306390979,,0.2046248147501722,,0.1670618375646454,,0.1452375780088683,,,0.1793987571752417,0.0547584719943393,0.0119902732600715,0.0975266707286072,0.3040390423561441,0.035708387403667,0.5723696973086211,,,,,,B,1.0,B,6.0,,492500.0,493010.0,510.0,True,,,,06B,,That one has one of those little balls on the front.,A,2.0,A,6.0,,551305.0,551635.0,330.0,True,,06B,,,"Oh, I have the one with the little ball on the front.",
694,18,06D,right_left,right,left,0.5698336616922761,0.5735922646644622,0.4388960031175569,0.8933953957956271,0.181300561977332,0.4834483994761307,0.2894962333625493,0.5729501026782946,0.1399668086945811,0.5110807001545238,0.0889846728434568,0.4479199215945582,0.0629431859209437,0.3774301949140612,0.6866476571349038,0.5187521357887246,0.1276865409683683,0.1113305183652045,0.0556714730090456,0.1669895637213633,0.1440425635715321,0.0962873166934242,0.1917978104496401,,,,,,B,1.0,B,6.0,,498540.0,499240.0,700.0,True,,,06D,,Yes.,"Yes, also a nail or something, I don't know.",A,2.0,A,6.0,,553180.0,553510.0,330.0,True,,06D,,,And some kind of needle through it.,
695,18,06A,right,right,right,0.2632318693368654,0.2668636637986937,,0.6565479323640987,,0.0995016494093243,,0.4484734307347181,,0.1575353517608598,,0.115814162246485,,0.1015186895057068,,,0.1393459174914774,0.0468482886170207,0.0275866450676849,0.0661099321663565,0.2318435463659341,0.1036200993200722,0.3600669934117961,,,,,,B,1.0,B,6.0,,503720.0,504380.0,660.0,True,,,,06A,"Attached to that, to that nail.",And then another spoonful in it.,A,2.0,A,6.0,,556020.0,556350.0,330.0,True,,06A,,,And a kind of little spoon that sticks out in it.,
696,18,15A,both,both,right,0.5026549114148096,0.5046108504762401,1.2274162424499062,0.6935712822197002,0.6132164239597938,0.1441556615955799,0.9615297425291732,0.0500857881806026,0.6926594812121292,0.3436270807844211,0.6422073053485576,0.0459715679085582,0.602235454726661,0.0151829060626323,,,0.0935815678454206,0.1415539343580252,0.1495763285558201,0.1335315401602303,0.045609201332816,0.0177377414725671,0.073480661193065,,,,,,A,1.0,A,15.0,,517655.0,517985.0,330.0,True,15A,15A,,,"But, yes, at the top are those little ears.",,B,2.0,B,15.0,,696015.0,696345.0,330.0,True,,,,15A,"Oh, wherev-",And two chimneys on top.
697,18,15B,right,right,right,0.2613926698150005,0.2641155966598323,,0.2523879918846262,,0.1489125438585731,,0.2386885428320662,,0.2922568856917598,,0.3222836469257825,,0.3138264076971951,,,0.2593873755868805,0.3032898230729717,0.1006628980364792,0.5059167481094643,0.2154849281007892,0.2249715602192061,0.2059982959823723,,,,,,A,1.0,A,15.0,,522540.0,523200.0,660.0,True,,15B,,,And then it has a kind of trunk sticking out.,,B,2.0,B,15.0,,688340.0,688670.0,330.0,True,,,,15B,,"I really thought it was a slide, but you said something else."
